datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2007-05-13,dsm2,base,1004,9592.43,8932.0,3196.0,1826.41,2592.37,2091.4,500.97,8369.65,0.0,0.0,333.8,3.28,3.32,2.97,-0.56,316.8,316.8,282.3,5324.66,351.15,251.94,1133.51,1133.51,257.81,263.63,262.58,7143.53,6949.85,8726.28,269.49,268.7,5562.09,228.53,2721.85,15548.8,7652.79,2025.66,283.0,338.5,499.69,7092.37,331.98,364.1,301.55,253.23,5787.14,165.45,153.98,216.21,363.15,216.8,371.94,366.68,5392.93,359.22,70.8
2007-05-14,dsm2,base,1004,9516.08,8901.0,3225.0,1672.25,2679.09,2184.22,494.87,8389.74,0.0,0.0,337.9,3.99,3.41,4.0,-0.48,364.1,364.1,282.03,5457.5,343.97,252.66,1351.52,1351.52,257.95,299.34,262.96,7253.46,6960.49,9113.6,269.39,268.83,5636.34,231.79,3120.69,16088.16,7961.47,2247.63,282.9,337.77,499.85,7657.18,328.88,358.29,302.48,253.01,5931.71,166.9,147.98,226.51,364.45,221.97,367.94,368.31,5426.11,359.66,70.8
2007-05-15,dsm2,base,1004,8719.26,8200.0,3150.0,1532.64,2576.6,2242.21,334.39,7760.01,0.0,0.0,324.2,4.58,3.47,5.05,-0.49,456.06,456.06,283.0,5645.54,346.55,253.03,1702.23,1702.23,257.67,359.71,262.95,7418.49,7057.22,9685.41,269.38,268.76,5759.39,237.9,3694.77,16736.44,8340.25,2632.45,283.86,337.33,506.68,8372.49,323.17,352.21,303.51,252.48,6231.26,167.85,144.63,244.61,364.24,231.1,362.49,370.35,5477.22,361.52,72.2
2007-05-16,dsm2,base,1004,9144.96,8650.0,3184.0,1308.15,2380.36,1918.92,461.44,8640.45,0.0,0.0,315.8,4.91,3.53,5.96,-0.49,543.72,543.72,283.47,5850.04,336.09,253.55,2005.62,2005.62,257.61,421.27,263.27,7645.86,7179.24,10104.92,269.95,269.32,5848.77,245.2,4128.85,17202.55,8713.79,2926.28,284.55,336.33,511.18,8853.64,318.95,351.92,304.33,252.59,6540.81,168.08,146.33,263.32,369.71,241.01,355.36,372.37,5555.49,367.12,76.4
2007-05-17,dsm2,base,1004,8713.49,8260.0,3380.0,1280.51,2365.65,1941.54,424.11,8447.33,0.0,0.0,325.8,4.8,3.55,6.54,-0.48,661.35,661.35,286.08,6079.25,326.23,254.51,2322.5,2322.5,258.31,492.97,263.86,7916.53,7359.11,10443.5,270.86,270.03,5981.18,256.13,4503.12,17483.35,9050.07,3241.72,286.91,338.06,511.39,9395.77,313.88,345.92,305.06,252.29,6847.93,169.75,152.91,279.82,377.51,252.02,338.74,374.31,5654.88,373.77,76.6
2007-05-18,dsm2,base,1004,9259.61,8798.0,3405.0,1328.05,2305.73,1892.89,412.84,9030.83,0.0,0.0,320.4,4.28,3.52,6.42,-0.48,734.15,734.15,289.7,6279.67,332.68,255.95,2474.96,2474.96,260.16,538.28,265.14,8168.96,7565.95,10614.91,272.54,271.63,6095.73,265.63,4740.45,17627.86,9257.5,3477.29,290.13,340.82,511.57,9599.01,310.84,335.64,306.42,252.74,7148.82,170.48,159.77,298.07,378.28,259.75,337.25,377.01,5754.36,374.35,76.6
2007-05-19,dsm2,base,1004,9467.58,8915.0,3352.0,1288.81,2491.68,2040.33,451.35,9039.09,0.0,0.0,306.3,3.69,3.51,5.69,-0.49,750.57,750.57,292.61,6431.31,329.11,257.77,2480.72,2480.72,263.04,540.22,267.06,8349.14,7767.25,10606.57,274.62,273.78,6177.14,269.82,4823.03,17565.3,9360.12,3587.56,293.08,343.78,509.89,9617.39,310.12,336.45,307.93,253.66,7328.94,170.19,167.34,300.96,376.64,261.59,340.39,380.87,5839.72,372.95,76.6
2007-05-20,dsm2,base,1004,9274.46,8714.0,3342.0,1279.28,2414.94,1957.68,457.26,8922.24,0.0,0.0,316.7,3.08,3.55,4.84,-0.44,713.54,713.54,295.32,6538.7,316.55,259.75,2376.96,2376.96,266.28,506.34,269.02,8436.62,7943.54,10462.02,276.85,276.06,6199.46,269.08,4628.58,17496.23,9334.35,3572.83,295.68,347.22,508.67,9477.05,309.93,336.81,310.48,254.87,7376.78,169.66,164.74,288.11,373.99,255.33,332.42,384.68,5902.39,371.26,76.6
2007-05-21,dsm2,base,1004,9923.48,9346.0,3302.0,1331.03,2513.11,1987.01,526.1,9381.34,0.0,0.0,312.1,2.47,3.47,3.94,-0.35,688.73,688.73,296.63,6636.53,324.12,261.51,2317.4,2317.4,269.37,487.84,270.61,8494.88,8059.52,10416.31,278.97,278.04,6255.47,267.17,4524.41,17860.58,9331.0,3543.5,297.12,350.64,510.11,9546.89,308.96,327.28,313.26,255.65,7415.78,171.3,158.88,279.65,371.01,252.57,328.67,388.04,5976.06,369.13,76.6
2007-05-22,dsm2,base,1004,10188.87,9641.0,3118.0,1344.5,2502.09,1944.95,557.14,9460.28,0.0,0.0,302.9,2.05,3.39,2.91,-0.36,580.87,580.87,298.08,6623.11,321.37,263.51,2025.08,2025.08,272.5,417.35,272.62,8472.06,8114.06,10255.21,281.29,280.52,6192.68,261.36,4119.93,17434.06,9190.76,3364.54,299.16,355.05,513.39,8974.36,312.55,327.04,315.18,256.97,7460.19,169.35,157.52,260.73,369.97,243.58,334.05,390.78,6000.7,369.41,76.4
2007-05-23,dsm2,base,1004,10194.17,9677.0,2997.0,1887.64,2793.77,2217.35,576.42,8509.75,0.0,0.0,305.7,1.79,3.43,2.2,-0.34,493.86,493.86,301.36,6599.17,315.17,265.11,1778.17,1778.17,275.7,363.63,274.39,8434.85,8120.3,10071.33,283.63,282.7,6088.53,256.9,3770.02,17142.59,9030.06,3182.27,302.48,360.28,492.71,8493.61,313.09,328.26,316.38,257.01,7172.48,167.36,164.01,247.32,394.51,239.08,317.5,392.91,6008.0,370.43,73.0
2007-05-24,dsm2,base,1004,9584.72,9104.0,2853.0,1453.31,3050.73,2493.66,557.07,7933.68,0.0,0.0,308.3,1.68,3.5,1.75,-0.23,474.93,474.93,302.99,6616.45,317.06,266.2,1703.47,1703.47,278.54,351.71,275.4,8418.19,8133.69,10034.34,284.6,283.61,6079.3,255.69,3639.8,17392.43,8998.66,3140.19,304.17,366.78,362.31,8419.55,310.72,326.86,320.78,255.89,7015.72,166.43,165.86,243.99,422.26,238.29,320.63,401.24,6047.56,369.97,72.2
2007-05-25,dsm2,base,1004,8998.66,8534.0,2731.0,1415.36,2884.57,2378.98,505.59,7429.73,0.67,0.0,343.29,1.74,3.51,1.66,-0.22,498.74,498.74,302.8,6685.04,321.13,266.99,1794.75,1794.75,279.98,375.87,275.21,8442.29,8167.18,10258.59,283.97,282.98,6238.69,257.15,3801.93,17947.29,9139.01,3253.7,303.86,368.97,344.79,8689.71,306.39,324.23,328.6,253.36,7022.06,167.82,158.3,251.2,416.02,241.79,324.51,414.03,6101.16,358.64,73.0
2007-05-26,dsm2,base,1004,8126.53,7708.0,2641.0,1421.03,2822.85,2335.57,487.28,6523.65,1.0,0.0,349.6,1.98,3.58,1.78,-0.26,503.91,503.91,304.84,6765.92,342.36,267.53,1873.54,1873.54,281.04,415.18,275.29,8488.27,8193.75,10564.56,283.96,282.79,6352.96,258.01,3889.85,18439.21,9345.04,3372.99,305.83,373.31,344.87,8838.63,304.21,324.83,332.18,249.31,7018.68,169.43,167.15,260.95,392.16,246.33,353.25,418.55,6129.67,350.81,74.4
2007-05-27,dsm2,base,1004,7822.22,7415.0,2606.0,1313.57,2475.36,2096.76,378.6,6639.29,1.0,0.0,369.59,2.27,3.73,2.07,-0.24,525.34,525.34,305.69,6911.06,359.73,267.88,2065.57,2065.57,281.73,468.8,275.05,8593.49,8244.23,11004.55,283.9,282.77,6469.57,261.56,4189.13,18923.97,9664.31,3514.21,307.05,375.75,359.35,9349.28,301.03,326.87,331.31,247.24,7160.22,171.43,176.64,279.12,366.28,255.7,363.57,419.22,6187.17,351.2,76.4
2007-05-28,dsm2,base,1004,7859.93,7420.0,2631.0,1374.86,3026.66,2518.02,508.64,6089.41,1.0,0.0,396.09,2.47,3.79,2.57,-0.13,606.74,606.74,306.56,7094.07,372.96,268.12,2366.74,2366.74,282.71,552.67,274.56,8778.92,8308.55,11500.49,283.49,282.55,6640.85,269.06,4677.42,20088.26,10059.1,3712.43,307.65,378.26,377.1,10101.3,295.91,334.24,330.13,246.7,7385.82,175.08,176.94,306.63,364.73,268.19,380.03,419.4,6293.05,355.42,76.6
2007-05-29,dsm2,base,1004,8063.32,7705.0,2537.0,1357.63,2666.18,2263.15,403.03,6576.51,1.0,0.0,395.7,2.74,3.7,3.09,-0.16,673.98,673.98,307.61,7242.96,396.64,268.61,2595.65,2595.65,283.71,627.4,274.37,8980.85,8444.49,11988.88,283.87,282.91,6808.43,277.29,5059.96,20388.01,10424.13,3952.21,308.93,380.53,387.83,10710.9,291.2,347.59,330.39,245.7,7686.53,179.36,167.28,331.06,373.45,282.48,404.88,419.82,6362.24,365.6,76.6
2007-05-30,dsm2,base,1004,9048.79,8706.0,2532.0,1347.03,2179.18,1816.67,362.51,8054.58,0.46,0.0,395.4,2.99,3.73,3.58,-0.24,690.71,690.71,310.09,7342.96,407.64,269.41,2594.61,2594.61,284.23,630.84,275.3,9147.91,8596.77,12235.4,285.0,283.8,6845.89,281.4,5081.25,19886.64,10639.78,4017.36,310.91,382.63,405.26,10678.78,289.25,361.24,331.23,244.82,7768.13,180.54,155.48,336.98,386.57,287.31,409.31,420.19,6399.73,374.61,76.6
2007-05-31,dsm2,base,1004,9110.46,8796.0,2463.0,1308.77,2498.05,2108.83,389.22,7766.64,0.0,0.0,395.0,3.16,3.82,3.97,-0.21,765.28,765.28,310.73,7481.58,406.27,270.13,2673.37,2673.37,285.63,624.47,275.8,9378.78,8762.15,12363.45,285.59,284.58,6950.55,286.92,5264.33,20172.4,10812.02,4075.58,311.75,383.7,419.86,10972.28,284.25,375.37,332.4,245.75,8451.69,180.15,150.66,337.0,396.13,284.63,407.98,421.59,6508.33,385.72,76.6
2007-06-01,dsm2,base,1004,8953.93,8737.0,2486.0,1216.55,2568.72,2126.27,442.45,7654.66,0.0,0.0,405.4,3.18,3.83,4.26,-0.14,866.39,866.39,312.08,7644.21,406.3,270.99,2906.05,2906.05,286.47,651.2,275.88,9619.2,8948.81,12579.93,285.94,284.9,7133.09,296.05,5580.39,20686.23,11043.9,4227.5,312.5,384.84,421.17,11448.74,279.61,389.08,334.32,246.32,8737.12,179.52,148.54,344.85,408.33,293.43,408.3,424.15,6610.49,397.48,79.4
2007-06-02,dsm2,base,1004,8909.67,8753.0,2537.0,1221.92,2799.29,2329.67,469.62,7425.46,0.71,0.0,395.8,3.17,3.72,4.33,-0.17,915.26,915.26,313.47,7777.42,410.08,271.91,2979.08,2979.08,287.51,666.84,276.62,9812.17,9149.42,12753.57,286.92,285.87,7303.65,303.27,5772.31,20682.65,11196.82,4375.51,314.13,387.12,421.22,11618.76,276.58,397.98,335.19,245.59,9063.02,179.08,155.33,344.53,418.95,291.57,413.95,427.18,6722.28,404.38,79.4
2007-06-03,dsm2,base,1004,9533.9,9363.0,2502.0,1249.92,2688.87,2192.09,496.78,8097.1,1.0,0.0,382.51,3.06,3.63,4.2,-0.28,856.37,856.37,316.13,7863.89,411.31,272.81,2953.99,2953.99,288.75,681.18,277.5,9958.86,9328.34,12759.32,288.5,287.14,7332.4,300.24,5626.39,20021.05,11241.96,4428.85,316.88,390.65,423.95,11333.15,275.98,402.83,334.93,242.55,9169.75,179.4,171.53,344.12,426.51,290.53,410.71,430.08,6808.06,408.48,79.4
2007-06-04,dsm2,base,1004,10002.79,9817.0,2367.0,1254.68,2523.79,2078.42,445.37,8591.32,1.0,0.0,389.2,2.84,3.64,3.94,-0.32,795.75,795.75,318.85,7922.8,400.18,273.17,2822.35,2822.35,289.9,644.23,278.29,10058.89,9494.36,12522.98,289.76,288.6,7329.35,294.31,5402.18,19559.74,11174.44,4329.33,319.5,394.03,426.03,10970.3,274.98,405.14,335.59,239.16,9210.69,177.78,175.25,335.0,429.75,281.78,398.52,433.22,6849.33,410.93,76.6
2007-06-05,dsm2,base,1004,9545.04,9406.0,2254.0,1253.18,1909.41,1526.23,383.18,8636.45,0.37,0.0,393.9,2.56,3.39,3.54,-0.35,777.58,777.58,319.79,8030.91,394.83,273.0,2741.7,2741.7,290.21,618.98,278.5,10143.45,9657.97,12291.48,290.34,289.23,7397.13,289.84,5379.45,19602.85,11103.61,4221.03,320.56,396.25,418.77,10849.22,272.87,407.54,337.04,236.37,9220.1,177.46,172.15,328.04,429.46,280.7,398.62,436.72,6968.12,413.58,76.6
2007-06-06,dsm2,base,1004,10609.0,10391.0,2196.0,1227.59,2130.6,1728.48,402.12,9446.81,0.0,0.0,409.89,2.38,3.2,2.86,-0.49,690.82,690.82,322.53,8011.76,399.5,273.51,2369.43,2369.43,290.46,507.67,280.18,10117.38,9755.85,11921.15,292.1,290.8,7286.82,282.34,4843.77,18226.24,10823.85,3919.12,323.41,399.49,413.08,10005.38,273.93,407.74,339.0,235.6,9082.29,174.06,173.59,296.72,431.88,264.43,402.33,439.69,6964.61,414.35,76.6
2007-06-07,dsm2,base,1004,10462.51,10215.0,2142.17,1255.08,2685.0,2175.05,509.95,8664.6,0.0,0.0,425.79,2.08,3.26,2.37,-0.51,538.49,538.49,326.35,7977.34,409.75,273.85,1953.06,1953.06,291.44,398.85,282.0,10019.05,9747.25,11280.0,293.97,292.64,6919.11,271.97,4138.69,17169.45,10436.35,3644.9,327.61,404.75,418.75,8923.1,276.9,402.19,341.06,235.04,8789.65,174.11,171.07,260.38,429.21,246.91,415.1,443.33,6962.56,412.06,76.4
2007-06-08,dsm2,base,1004,10972.33,10727.0,2450.21,1256.79,3010.71,2482.47,528.24,9155.04,0.0,0.0,396.71,2.07,3.29,2.13,-0.44,541.15,541.15,323.75,8003.11,427.62,273.67,1911.51,1911.51,292.21,382.08,281.25,9933.4,9715.23,10911.12,293.23,291.83,7014.31,268.67,4068.33,17240.29,10176.22,3597.83,325.39,406.91,425.29,8911.86,275.01,398.59,343.7,235.4,8653.47,175.4,170.65,255.28,425.04,245.0,432.51,448.47,7003.14,410.4,75.6
2007-06-09,dsm2,base,1004,11699.28,11483.0,2677.06,1184.96,3186.3,2585.3,601.0,10005.08,0.71,0.0,391.3,2.39,3.44,2.18,-0.39,534.9,534.9,322.64,7996.01,421.92,272.72,1916.22,1916.22,291.4,387.29,279.53,9868.34,9663.91,10871.34,291.33,290.0,7251.41,266.37,4028.22,17414.38,10106.75,3614.32,324.56,409.31,436.91,8809.75,274.22,402.35,344.92,234.36,8515.12,175.69,172.97,257.87,423.87,245.65,418.5,450.7,7068.16,410.85,75.0
2007-06-10,dsm2,base,1004,11374.8,11196.0,2491.65,1338.31,3018.76,2510.78,507.98,9509.38,1.0,0.0,404.09,2.88,3.66,2.69,-0.29,555.9,555.9,321.92,8052.79,404.89,271.25,2032.97,2032.97,289.85,431.33,277.1,9855.84,9640.42,11017.43,289.28,288.01,7530.05,265.89,4172.65,18129.28,10187.59,3712.59,323.4,411.49,439.44,9102.4,273.39,412.39,343.54,230.68,8496.38,177.04,171.9,268.44,429.66,250.9,405.97,450.05,7148.52,414.17,76.4
2007-06-11,dsm2,base,1004,11255.57,11036.0,2084.0,1341.18,3172.41,2620.91,551.5,8825.98,0.29,0.0,416.89,3.42,3.73,3.74,-0.18,649.48,649.48,318.87,8201.53,409.74,269.32,2339.44,2339.44,288.08,503.8,274.19,9920.33,9642.14,11525.85,286.3,285.06,7895.88,273.13,4634.95,19116.36,10461.36,4031.02,319.84,410.4,426.5,9881.75,270.52,415.72,341.87,230.84,8682.15,179.09,170.19,293.95,432.91,263.37,414.13,447.1,7274.23,421.35,76.6
2007-06-12,dsm2,base,1004,10831.58,10607.0,2223.0,1345.62,3567.83,2918.33,649.5,8141.13,0.0,0.0,429.69,3.89,3.81,4.93,-0.21,758.87,758.87,312.21,8281.65,423.05,268.24,2517.5,2517.5,287.11,535.27,272.21,9991.35,9660.46,11937.14,283.66,282.49,8037.56,285.23,4989.26,19298.38,10690.21,4218.9,313.69,401.68,425.26,10323.3,266.98,409.79,340.37,233.17,8900.44,179.24,176.73,305.68,438.69,270.46,425.35,436.34,7334.36,425.72,76.6
2007-06-13,dsm2,base,1004,10171.68,9920.0,2290.0,2499.23,3833.57,3118.37,715.2,6128.89,0.0,0.0,442.49,4.19,3.98,5.83,-0.17,910.31,910.31,303.47,8395.72,436.71,267.63,2840.8,2840.8,286.8,605.32,269.29,10120.09,9695.07,12287.84,279.5,278.71,8168.12,304.64,5465.41,19789.62,10997.49,4493.18,304.35,387.62,432.79,11005.86,262.5,403.98,338.64,235.48,9137.98,181.57,180.6,327.3,424.71,279.3,439.56,408.83,7429.14,423.21,76.6
2007-06-14,dsm2,base,1004,10092.08,9847.0,2006.0,3031.51,3844.58,3119.11,725.47,5222.0,0.0,0.0,472.48,4.12,4.17,6.37,-0.02,1118.19,1118.19,294.02,8573.87,449.04,267.85,3334.11,3334.11,287.58,718.74,267.39,10319.29,9786.92,12813.85,276.29,275.23,8366.28,334.6,6157.7,20726.55,11414.73,4852.78,294.57,368.1,444.64,11883.66,257.83,400.08,334.49,237.83,9425.86,186.87,177.53,365.67,414.84,305.1,452.31,382.05,7548.02,409.4,79.4
2007-06-15,dsm2,base,1004,10246.52,10030.0,1858.0,3082.26,3801.46,3137.8,663.66,5220.8,0.0,0.0,356.87,3.8,4.08,6.46,0.07,1394.55,1394.55,288.17,8759.54,465.74,269.82,3836.45,3836.45,290.27,868.4,266.68,10600.09,9948.29,13418.8,273.82,273.13,8625.47,390.09,6907.54,21739.42,11887.1,5365.34,288.51,354.23,457.34,12838.19,253.9,397.22,326.56,240.8,9807.24,193.04,174.08,422.58,394.74,341.82,464.86,367.44,7701.63,390.12,79.4
2007-06-16,dsm2,base,1004,10891.18,10667.0,1854.0,3092.72,3373.68,2972.63,401.05,6278.78,0.71,0.0,387.88,3.59,3.89,6.0,-0.11,1509.54,1509.54,285.05,8895.83,451.92,273.55,4033.47,4033.47,296.03,918.64,268.28,10864.68,10198.41,13792.0,273.47,273.02,8774.55,419.53,7069.92,21222.03,12215.79,5670.18,285.43,344.0,474.06,12784.01,253.1,403.27,317.28,242.17,9475.28,194.74,171.73,440.81,384.15,350.76,482.11,358.79,7737.02,378.32,79.4
2007-06-17,dsm2,base,1004,12750.53,12427.0,1939.44,3609.67,3490.01,2875.78,614.23,7590.29,1.0,0.0,441.67,3.18,3.87,5.29,-0.16,1323.74,1323.74,284.53,8990.83,395.58,275.94,3777.04,3777.04,303.43,873.8,269.84,11038.8,10366.43,13573.32,274.41,274.08,8687.31,392.31,6722.71,20087.21,12230.94,5563.94,284.99,340.1,484.97,12065.55,254.79,416.31,309.83,239.3,9866.31,192.71,169.06,415.42,379.97,332.19,390.11,355.24,7755.75,371.62,79.4
2007-06-18,dsm2,base,1004,13124.05,12881.0,1955.29,3502.84,3724.27,3067.46,656.81,7852.24,1.0,0.0,420.01,2.53,3.77,4.35,-0.08,1260.2,1260.2,283.75,9119.0,419.97,277.37,3679.21,3679.21,310.17,835.16,270.22,11168.86,10509.96,13216.12,275.15,274.89,8698.45,377.12,6566.21,19821.32,12130.57,5456.89,284.17,336.89,494.18,11757.69,254.48,429.62,305.79,236.42,9922.64,190.23,157.25,402.28,376.46,327.0,421.48,352.42,7850.66,365.94,79.4
2007-06-19,dsm2,base,1004,13131.57,12888.0,1816.67,4622.99,3491.91,3093.74,398.17,6833.34,1.0,0.0,415.8,2.0,3.54,3.28,-0.11,1112.57,1112.57,282.89,9160.73,450.77,277.88,3382.33,3382.33,314.25,737.66,270.73,11184.02,10711.35,12893.65,275.52,275.26,8606.47,353.0,6108.49,19500.83,11947.58,5223.29,283.4,333.0,502.35,11237.07,254.72,435.94,303.78,232.15,10004.28,184.55,143.7,369.01,374.58,308.95,453.79,349.11,7904.09,354.28,79.4
2007-06-20,dsm2,base,1004,13943.94,13706.0,1671.0,4866.88,2760.58,2324.23,436.35,7987.48,1.0,0.0,407.51,1.62,3.34,2.42,-0.23,898.81,898.81,281.48,9099.09,435.87,277.28,2853.82,2853.82,315.66,594.39,270.23,11109.35,10797.18,12473.35,275.17,274.88,8287.8,325.86,5464.79,18331.17,11640.36,4828.57,281.77,327.97,503.35,10370.97,255.31,426.21,301.7,225.58,9807.22,176.8,131.07,322.2,361.1,284.63,441.71,345.15,7869.71,342.74,76.6
2007-06-21,dsm2,base,1004,14209.12,13995.0,1095.78,4882.14,3282.71,2690.74,591.97,7140.05,1.0,0.0,409.49,1.44,3.32,1.82,-0.33,726.87,726.87,279.87,8983.08,430.79,275.69,2363.23,2363.23,315.62,477.99,268.64,11010.82,10726.61,11964.15,273.95,273.7,7842.19,304.27,4745.35,17277.78,11293.91,4415.61,280.09,323.58,506.2,9484.52,256.05,424.21,299.46,216.86,9490.28,166.96,120.85,284.37,349.88,265.0,437.42,342.46,7812.71,336.0,76.6
2007-06-22,dsm2,base,1004,14070.13,13854.0,1600.0,5373.72,3499.89,2908.77,591.12,6796.52,1.0,0.0,426.19,1.47,3.3,1.47,-0.28,699.88,699.88,277.4,8942.25,426.71,273.54,2228.06,2228.06,317.29,434.58,264.4,10920.05,10638.04,11630.16,271.18,270.86,7709.8,298.76,4464.87,17405.39,11061.86,4225.11,277.47,317.03,533.69,9257.16,251.52,428.59,297.99,209.17,8665.61,157.63,117.64,273.26,338.49,257.61,437.3,337.88,7834.54,329.0,76.6
2007-06-23,dsm2,base,1004,14151.14,13932.0,1368.0,5641.9,3358.52,2810.95,547.57,6518.72,1.0,0.0,370.18,1.74,3.27,1.47,-0.33,723.46,723.46,273.68,8939.3,433.61,270.32,2223.33,2223.33,316.64,427.46,258.51,10841.27,10590.81,11537.49,266.14,265.76,7903.26,297.99,4442.77,17557.32,10952.75,4263.24,273.78,311.61,554.4,9230.78,245.46,430.4,295.76,203.13,8565.08,149.0,115.16,268.35,333.44,255.97,439.65,334.71,7871.01,321.73,76.6
2007-06-24,dsm2,base,1004,14184.52,13955.0,1354.0,5205.61,3121.71,2605.3,516.41,7211.2,1.0,0.0,435.84,2.13,3.39,1.83,-0.37,745.47,745.47,268.96,8948.4,438.49,266.27,2206.67,2206.67,314.53,419.23,253.11,10774.37,10557.67,11540.07,260.78,260.49,7931.36,297.59,4385.44,17692.07,10871.18,4274.63,269.07,309.49,568.56,9223.91,239.66,428.32,292.91,198.53,8562.1,143.92,114.12,259.15,329.84,249.16,451.39,334.2,7870.35,319.21,76.6
2007-06-25,dsm2,base,1004,14451.17,14221.0,1385.0,4881.14,3581.57,2982.36,599.21,7373.46,1.0,0.0,501.74,2.55,3.55,2.35,-0.31,848.41,848.41,263.27,9023.24,413.26,262.47,2380.85,2380.85,314.05,453.96,247.12,10728.71,10509.73,11680.64,255.57,255.22,8090.31,306.1,4717.57,18442.57,10878.65,4391.83,263.45,305.1,582.96,9715.1,230.61,423.18,289.74,199.23,8624.43,142.61,115.32,264.39,326.42,246.35,424.45,332.16,7952.11,315.18,76.6
2007-06-26,dsm2,base,1004,14479.18,14283.0,1297.0,5007.02,3672.28,3072.09,600.19,7096.88,1.0,0.0,567.59,2.95,3.63,2.92,-0.25,943.13,943.13,258.53,9073.93,434.61,259.03,2604.32,2595.86,311.39,503.78,242.49,10704.37,10504.42,11940.72,250.79,250.53,8260.51,321.83,5066.1,19248.22,10964.44,4569.31,258.94,300.49,600.45,10419.01,222.02,417.72,285.55,200.66,8841.0,142.91,118.41,279.03,324.78,251.29,446.48,330.34,8033.67,312.7,76.6
2007-06-27,dsm2,base,1004,14994.98,14840.0,1327.5,5516.94,3686.87,3125.19,561.68,7118.67,1.0,0.0,633.64,3.29,3.68,3.54,-0.26,1030.91,1030.91,253.89,9100.21,487.62,256.61,2816.92,2816.92,308.25,555.26,239.3,10691.76,10513.14,12223.17,246.98,246.69,8407.8,339.6,5427.02,19671.1,11128.94,4755.08,254.25,295.13,617.51,10955.59,214.57,415.63,280.43,201.07,9121.94,144.22,119.28,296.01,323.23,260.9,509.32,327.24,8099.15,308.46,76.6
2007-06-28,dsm2,base,1004,15414.2,15267.0,1314.74,5514.3,3519.97,3057.04,462.93,7694.67,1.0,0.0,699.53,3.41,3.7,4.14,-0.26,1103.79,1103.79,251.02,9106.09,544.18,254.85,2936.18,2936.18,305.0,587.94,237.44,10706.11,10543.19,12424.72,244.66,244.45,8522.49,353.37,5603.79,19789.65,11254.48,4874.11,251.44,291.53,632.58,11178.69,208.73,412.98,275.95,199.99,9409.67,146.09,117.74,308.1,321.4,268.32,566.88,324.69,8141.34,306.55,79.4
2007-06-29,dsm2,base,1004,17244.22,17099.0,1249.0,5579.49,3116.89,2653.98,462.91,9796.84,1.0,0.0,698.7,3.4,3.65,4.55,-0.3,1132.23,1132.23,248.03,9101.69,601.24,253.88,3010.64,3010.64,301.96,601.33,235.57,10744.22,10569.81,12555.78,242.66,242.48,8671.28,362.36,5694.54,19638.25,11372.26,4944.7,248.52,285.81,642.46,11251.57,203.78,411.59,271.51,197.34,9678.29,145.94,114.44,316.5,320.15,273.86,626.94,319.06,8192.93,301.38,79.4
2007-06-30,dsm2,base,1004,18771.63,18625.0,1225.26,6209.47,3144.41,2662.27,482.14,10643.01,1.0,0.0,650.57,3.43,3.6,4.77,-0.38,1101.42,1101.42,245.99,9081.07,660.55,252.39,2877.28,2877.28,299.27,561.23,233.95,10791.14,10584.95,12457.38,240.93,240.76,8687.18,356.56,5510.01,18953.83,11357.39,4771.7,246.38,282.94,646.26,10837.07,199.99,413.55,267.32,192.58,9891.35,142.82,115.21,300.85,315.73,262.23,683.37,314.37,8212.42,297.31,76.6
2007-07-01,dsm2,base,1004,19361.08,19205.0,1288.0,9644.88,3344.05,2824.79,519.26,7660.15,1.0,0.0,659.59,3.32,3.57,4.86,-0.42,1037.66,1037.66,242.95,9065.12,695.65,250.42,2689.47,2689.47,298.55,502.5,231.14,10812.48,10593.91,12218.01,238.66,238.55,8655.47,343.05,5281.86,18518.56,11254.33,4615.57,243.17,276.03,642.22,10413.53,194.82,422.91,264.19,187.1,9942.21,138.35,115.12,277.69,315.11,248.02,701.57,307.61,8232.24,292.21,76.6
2007-07-02,dsm2,base,1004,20122.92,19962.0,1277.48,10909.44,3508.65,2936.9,571.75,6982.31,1.0,0.0,708.25,3.06,3.57,4.67,-0.42,1044.14,1044.14,237.63,9061.87,687.15,247.59,2662.19,2662.19,297.83,467.82,224.5,10781.38,10596.31,11951.69,233.35,233.14,8668.24,346.81,5234.75,18295.59,11100.77,4516.54,237.67,266.51,631.83,10331.43,187.45,436.37,261.56,184.74,9893.37,135.66,108.92,265.05,308.83,239.46,670.46,297.79,8268.71,280.1,76.6
2007-07-03,dsm2,base,1004,20149.77,20004.0,982.8,10354.52,3623.54,3048.75,574.79,7154.51,1.0,0.0,698.34,2.73,3.6,4.12,-0.39,1078.67,1078.67,231.04,9073.8,667.24,245.59,2654.72,2654.72,298.12,448.08,219.63,10728.88,10586.17,11785.99,227.44,227.35,8712.9,358.39,5275.15,18386.94,11001.88,4553.24,231.08,258.99,617.12,10299.4,180.58,450.58,257.82,184.16,9832.72,131.98,105.55,256.67,302.63,237.72,666.37,288.02,8310.71,269.94,76.6
