datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu.1,uni,rsl,rsl.1,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2014-07-06,SCHISM,base,3,10146.5,10236.93,414.0,3492.4,9424.39,1.0,0.0,3.55,-0.18,78.0,455.3,2811.58,3591.46,3591.46,779.96,738.67,707.01,707.01,418.84,600.71,600.71,799.74,6927.17,1819.86,587.13,140.36,112.06,330.15,214.01,162.55,261.15,421.39,397.59,115.11,3978.84,394.4,2326.7,708.04,4081.53,174.51,108.58,153.63,330.57,586.92,15516.93,715.71,4559.21,5065.69,5039.41,324.36,588.17,478.1,737.02,2.05,3.35
2014-07-07,SCHISM,base,3,10138.76,10218.55,421.32,3560.27,9195.53,1.0,0.0,3.78,-0.09,79.4,593.4,2789.12,3414.79,3414.79,779.96,746.52,717.78,717.78,418.84,600.71,600.71,795.21,7698.94,2131.08,721.92,147.1,116.42,360.08,212.93,162.77,254.67,424.36,386.1,120.12,3932.16,382.26,2340.22,648.24,4030.49,170.16,108.58,152.11,359.66,722.12,16630.8,722.95,4516.15,4977.7,5029.19,325.22,589.43,475.78,744.46,2.15,3.63
2014-07-08,SCHISM,base,3,10880.85,11001.16,417.37,3548.04,9895.64,1.0,0.0,3.93,-0.16,82.0,727.5,2872.95,3587.96,3587.96,779.96,759.33,720.47,720.47,418.84,600.71,600.71,779.96,8042.36,2337.71,849.07,153.85,116.85,398.65,212.93,164.29,251.0,426.27,364.35,117.72,3889.73,371.18,2310.48,663.63,4045.9,173.64,108.58,155.15,398.65,848.86,16916.78,730.81,4601.69,5067.88,5316.76,323.93,587.75,467.55,756.85,2.1,3.76
2014-07-09,SCHISM,base,3,12362.54,12463.27,412.64,3536.31,11088.86,1.0,0.0,3.97,-0.0,83.4,811.4,2661.39,3297.85,3297.85,779.96,760.16,728.12,728.12,418.84,600.71,600.71,779.96,8943.32,2780.42,1007.77,172.34,118.59,477.26,212.93,169.51,241.93,427.54,353.68,110.76,3887.5,352.82,2378.42,738.67,4034.76,169.73,108.58,157.11,477.26,1007.77,18515.53,735.98,4952.85,5438.41,5792.65,317.5,582.53,452.11,759.12,2.37,3.73
2014-07-10,SCHISM,base,3,13920.23,14023.28,405.71,3076.4,12950.18,1.0,0.0,3.8,0.11,83.0,811.0,2511.63,3090.16,3090.16,779.96,760.16,735.98,735.98,413.32,600.71,600.71,779.96,9976.4,3354.91,1325.79,214.23,119.68,598.2,214.44,175.38,237.61,425.84,347.48,108.58,3893.45,338.5,2470.1,830.18,4190.88,173.86,108.58,164.73,598.83,1325.19,19571.67,739.7,5336.93,5979.73,6472.34,304.41,571.64,429.87,760.16,2.6,3.53
2014-07-11,SCHISM,base,3,15188.98,15291.64,411.74,2598.33,14626.79,1.0,0.0,3.43,0.03,82.0,624.0,2248.4,2834.47,2834.47,779.96,760.16,743.22,743.22,399.72,600.71,600.71,779.96,9260.98,3139.62,1310.57,223.76,119.46,553.21,212.93,168.42,243.87,418.84,341.92,108.58,3957.27,348.55,2425.45,967.47,4409.66,177.99,108.58,168.64,553.21,1310.57,18480.39,751.07,5411.01,6499.7,6653.09,297.11,575.62,425.42,761.6,2.43,3.21
2014-07-12,SCHISM,base,3,16184.89,16299.86,424.91,2634.4,15830.98,1.0,0.0,2.94,0.01,81.6,357.5,2213.08,2852.85,2852.85,779.96,757.06,755.41,755.41,383.33,600.71,600.71,779.96,8151.11,2629.98,1034.79,211.63,117.5,474.73,212.49,163.64,252.3,418.84,324.15,113.81,4153.28,362.65,2396.93,1104.5,4450.4,173.64,108.58,167.99,475.15,1035.2,17527.15,758.09,5377.98,6431.74,6330.41,297.32,591.31,436.02,754.17,2.45,2.84
2014-07-13,SCHISM,base,3,16747.87,16851.3,429.17,2439.83,16944.45,1.0,0.0,2.46,0.03,78.0,448.0,2655.24,3383.41,3383.41,779.96,758.92,760.16,760.16,378.43,600.71,600.71,779.96,8372.61,2556.94,1136.43,223.76,116.85,434.96,208.81,165.81,251.65,418.84,314.07,112.5,4261.19,360.94,2512.78,1155.0,4573.19,174.51,108.58,168.2,435.38,1136.23,17203.08,758.71,5434.23,6292.07,6073.44,298.61,594.23,438.14,757.06,2.46,2.37
2014-07-14,SCHISM,base,3,16687.88,16820.2,447.31,2369.6,17207.97,1.0,0.0,2.05,-0.21,77.0,713.1,3155.48,3915.08,3915.08,779.96,756.65,760.16,760.16,364.99,600.71,600.71,779.96,6597.05,1797.87,683.78,171.47,110.98,353.04,206.86,152.33,263.74,418.84,300.11,120.12,4287.25,375.87,2242.78,1174.96,4520.94,178.42,108.58,163.42,352.61,683.37,14875.15,760.16,5030.65,5827.83,5588.79,305.91,622.41,462.05,755.2,2.11,1.71
2014-07-15,SCHISM,base,3,16236.43,16378.4,478.87,2760.19,15790.81,1.0,0.0,1.8,-0.33,76.0,816.7,2652.41,3341.27,3341.27,779.96,760.16,760.16,760.16,355.81,600.71,600.71,779.96,6272.89,1638.91,695.4,160.59,110.98,355.39,209.24,161.25,265.24,418.84,307.42,116.63,4370.54,357.52,2182.13,1087.91,4438.42,175.38,108.58,158.85,355.17,694.98,16040.51,760.16,4833.76,5670.92,5246.04,304.2,621.16,450.63,757.88,1.92,1.6
2014-07-16,SCHISM,base,3,15521.2,15672.63,505.06,2512.51,14919.22,1.0,0.0,1.54,-0.24,74.0,728.6,2134.07,2709.97,2709.97,779.96,760.16,760.16,760.16,341.49,600.71,600.71,779.96,6554.73,1549.65,637.21,169.07,114.46,341.49,203.82,171.9,262.87,418.84,326.08,114.68,4394.9,345.34,2313.95,1082.03,4304.25,162.55,108.58,146.02,340.85,636.59,16989.34,760.16,4894.52,5756.01,5161.39,302.05,612.61,427.96,759.54,2.01,1.37
2014-07-17,SCHISM,base,3,14599.5,14716.46,530.81,2522.21,14142.36,1.0,0.0,1.49,-0.14,73.2,662.4,2196.66,2765.16,2765.16,779.96,757.47,760.16,760.16,337.0,600.71,600.71,779.96,6060.14,1335.39,516.24,172.12,113.15,328.43,198.4,169.07,265.03,416.5,342.99,115.76,4291.32,341.28,2466.45,1101.46,4303.88,165.81,108.58,147.76,328.65,516.45,16828.0,760.16,4923.96,5738.85,5078.46,295.17,611.78,424.14,757.47,2.12,1.27
2014-07-18,SCHISM,base,3,13876.97,13981.5,536.9,2738.32,13232.19,1.0,0.0,1.57,-0.06,73.0,606.0,2162.64,2758.74,2758.74,779.96,759.74,760.16,760.16,337.0,600.71,600.71,779.96,5990.17,1235.74,454.86,164.94,111.63,324.58,196.66,165.16,263.74,413.74,357.52,114.89,4229.37,333.57,2615.81,1101.26,4371.28,167.77,108.58,149.06,324.79,454.44,16921.68,760.16,4866.53,5546.79,4835.96,293.45,613.86,416.93,757.47,2.19,1.35
2014-07-19,SCHISM,base,3,13562.04,13668.32,540.84,2111.93,13939.92,1.0,0.0,1.7,0.02,74.0,723.1,2672.06,3332.96,3332.96,779.96,760.16,760.16,760.16,337.0,600.71,600.71,779.96,6276.83,1219.66,422.66,157.55,109.67,316.64,196.01,159.72,260.07,409.28,357.52,116.85,4281.52,332.72,2711.87,1082.24,4441.37,168.64,108.58,146.67,316.86,422.66,17054.52,760.16,4783.93,5270.41,4619.88,293.02,620.33,412.47,760.16,2.26,1.47
2014-07-20,SCHISM,base,3,13137.79,13242.91,558.56,2012.21,12960.17,1.0,0.0,1.91,0.11,74.2,597.7,1873.73,2449.36,2449.36,779.96,760.57,760.16,760.16,350.47,600.71,600.71,779.96,6999.86,1383.95,451.69,152.54,112.06,324.36,195.58,164.07,257.05,403.76,357.52,117.72,4347.29,320.72,2805.4,1030.93,4505.47,166.03,108.58,144.93,324.36,451.48,18273.15,760.16,4722.15,5056.38,4594.89,291.09,610.52,395.89,762.63,2.33,1.7
2014-07-21,SCHISM,base,3,12635.65,12756.42,570.24,2490.48,12305.09,1.0,0.0,2.2,0.14,74.6,606.1,2195.77,2771.76,2771.76,779.96,762.22,760.16,760.16,368.83,600.71,600.71,779.96,7363.91,1543.9,439.83,153.41,113.15,312.57,194.93,162.12,257.48,398.23,357.52,114.68,4402.65,324.15,2839.9,936.47,4543.57,166.68,108.58,147.97,311.92,439.62,18411.23,760.16,4692.97,4955.59,4676.08,290.44,615.53,393.76,764.08,2.36,1.99
2014-07-22,SCHISM,base,3,13701.35,13838.91,584.01,2342.7,13648.63,1.0,0.0,2.51,0.09,74.4,479.7,2185.67,2795.16,2795.16,779.96,760.77,761.19,761.19,376.51,608.44,608.44,779.96,7534.59,1692.2,422.23,152.33,111.63,311.49,192.97,162.55,256.62,390.14,357.52,115.98,4438.79,326.72,2839.14,811.67,4546.33,167.33,108.58,146.67,311.28,422.87,18198.87,760.16,4671.68,4952.85,4752.04,289.37,615.53,395.68,762.01,2.32,2.28
2014-07-23,SCHISM,base,3,15126.92,15229.32,578.46,2244.43,15230.51,1.0,0.0,2.86,0.01,74.0,290.9,2060.46,2667.27,2667.27,779.96,760.16,775.84,775.84,378.0,620.75,620.75,779.96,7228.86,1691.61,401.63,146.67,111.41,301.83,194.27,160.81,262.87,382.26,357.52,115.98,4452.24,331.86,2796.44,650.12,4532.17,169.94,108.58,148.19,301.62,402.27,17659.17,760.16,4608.67,4985.73,4799.51,289.37,626.58,406.73,760.98,2.23,2.6
2014-07-24,SCHISM,base,3,15508.14,15638.21,561.18,2528.25,15710.2,1.0,0.0,3.2,-0.0,74.4,283.3,2452.43,3203.4,3203.4,779.96,760.16,779.96,779.96,378.0,620.75,620.75,779.96,7366.56,1757.19,423.93,143.19,111.85,293.45,195.36,160.59,264.38,376.51,357.52,118.81,4438.6,335.93,2763.43,523.18,4460.9,169.51,108.58,147.97,294.1,423.93,17221.03,760.16,4556.08,4858.84,4839.98,292.59,635.75,420.54,759.74,2.19,2.92
2014-07-25,SCHISM,base,3,15827.54,15983.66,565.21,2416.84,16356.38,1.0,0.0,3.43,0.04,76.2,423.3,2803.77,3604.32,3604.32,779.96,760.16,779.96,779.96,378.0,620.75,620.75,779.96,7973.01,2029.9,459.94,142.53,112.72,310.64,194.49,163.86,262.23,371.61,357.52,121.2,4378.66,328.86,2776.03,463.32,4375.34,168.42,108.58,146.89,311.28,460.57,17729.78,760.16,4595.62,4827.72,5008.56,294.53,640.33,426.9,760.16,2.23,3.17
2014-07-26,SCHISM,base,3,15879.34,16033.86,584.58,2286.5,16580.47,1.0,0.0,3.6,0.06,76.8,565.2,2968.25,3731.42,3731.42,779.96,764.28,776.87,776.87,378.0,620.75,620.75,779.96,8972.0,2489.91,652.2,148.84,115.98,355.39,193.84,167.12,255.75,370.54,357.52,126.21,4303.14,314.28,2817.79,452.11,4331.41,167.55,108.58,147.54,355.6,651.78,18152.15,760.16,4790.71,5006.92,5489.54,292.59,631.17,422.87,763.46,2.25,3.28
2014-07-27,SCHISM,base,3,15455.91,15598.5,674.1,2544.34,15774.71,1.0,0.0,3.65,0.03,77.2,567.2,2756.24,3521.01,3521.01,779.96,773.77,771.71,771.71,378.0,620.75,620.75,779.96,9345.53,2850.94,879.41,159.72,115.55,404.82,196.01,168.64,253.59,369.05,357.52,124.9,4276.53,304.2,2807.88,523.18,4365.56,167.55,108.58,149.93,405.03,880.03,18354.84,760.16,5103.26,5462.35,6027.77,287.21,625.33,418.63,769.85,2.24,3.28
2014-07-28,SCHISM,base,3,13719.59,13857.62,890.61,2436.76,14216.86,1.0,0.0,3.38,-0.05,75.4,476.5,2519.92,3236.72,3236.72,779.96,776.25,766.76,766.76,378.0,620.75,620.75,779.96,9335.83,2996.38,1087.5,181.46,117.29,438.56,197.31,168.42,253.38,366.06,355.81,122.51,4280.97,298.4,2754.27,690.84,4405.41,166.9,108.58,152.54,437.71,1086.69,18219.63,760.16,5368.17,5990.35,6391.84,282.91,620.95,420.11,773.57,2.16,3.02
2014-07-29,SCHISM,base,3,11974.28,12086.43,1217.36,2365.65,12813.13,1.0,0.0,3.03,-0.08,76.2,472.4,2459.54,3168.17,3168.17,779.96,769.85,775.63,775.63,375.02,620.75,620.75,779.96,8361.06,2560.78,956.05,167.55,113.59,403.12,195.36,167.99,259.64,364.14,345.55,120.77,4304.62,302.26,2614.85,891.09,4394.9,170.6,108.58,154.28,402.69,954.83,17058.6,766.14,5331.3,6060.5,6287.59,283.56,635.75,435.17,766.97,2.13,2.68
2014-07-30,SCHISM,base,3,11808.69,11924.41,1563.6,2573.73,12818.1,1.0,0.0,2.77,-0.02,76.2,528.7,2548.24,3245.61,3245.61,779.96,761.6,779.96,779.96,348.33,620.75,620.75,779.96,8749.1,2637.64,1019.36,175.38,115.55,422.66,195.14,171.03,256.18,363.07,330.36,121.42,4294.27,294.53,2590.89,963.19,4334.18,166.25,108.58,155.81,422.45,1018.54,17776.29,771.3,5322.4,5972.71,6139.74,283.99,635.13,434.11,760.57,2.2,2.44
2014-07-31,SCHISM,base,3,11549.54,11667.17,1851.28,2544.64,12968.36,1.0,0.0,2.57,-0.12,73.8,558.9,2671.07,3491.85,3491.85,779.96,759.33,779.96,779.96,337.0,620.75,620.75,779.96,8594.98,2577.27,1080.21,179.07,117.94,420.75,195.36,169.94,254.03,361.58,324.36,122.29,4220.68,288.94,2477.41,957.07,4266.55,170.16,108.58,157.33,420.54,1080.01,17767.18,777.48,5256.77,6016.62,6165.42,283.77,634.92,434.75,758.3,2.09,2.29
2014-08-01,SCHISM,base,3,10943.58,11077.15,1753.14,2599.61,12373.95,1.0,0.0,2.48,-0.27,75.0,777.7,3054.55,3779.95,3779.95,779.96,756.44,779.96,779.96,337.0,622.62,622.62,779.96,7427.38,2067.1,808.79,161.9,114.89,358.38,195.58,166.68,263.74,357.52,328.0,125.12,4177.17,296.46,2345.82,992.31,4198.47,175.6,108.58,158.85,358.16,808.59,16688.75,776.04,5122.21,5919.76,6159.5,287.43,653.24,447.03,754.58,1.95,2.21
2014-08-02,SCHISM,base,3,10435.04,10573.37,1551.29,2728.95,11238.44,1.0,0.0,2.62,-0.21,76.2,723.7,2704.76,3332.97,3332.97,779.96,756.85,779.96,779.96,320.07,640.75,640.75,779.96,8022.35,2293.47,900.5,166.03,117.07,398.65,194.71,175.6,257.26,357.52,316.43,127.73,4147.53,286.78,2379.39,982.13,4180.51,174.29,108.58,157.33,398.02,900.09,18085.13,773.15,5175.6,5905.35,5908.96,287.64,645.75,429.23,753.96,2.01,2.32
2014-08-03,SCHISM,base,3,9960.39,10074.12,1517.49,2364.53,10714.16,1.0,0.0,2.81,-0.01,76.6,669.8,2270.61,2895.49,2895.49,779.96,751.9,779.96,779.96,316.43,640.75,640.75,779.96,8978.95,2638.22,955.64,180.38,117.94,416.72,194.93,177.55,257.26,357.52,316.43,128.6,4099.34,287.0,2480.68,975.01,4265.44,172.34,108.58,160.16,416.93,955.64,19242.58,766.76,5327.3,5979.37,6120.17,289.8,642.83,428.17,747.56,2.21,2.57
2014-08-04,SCHISM,base,3,9615.88,9724.81,1395.84,2203.43,10240.91,1.0,0.0,3.17,-0.11,76.2,318.8,1751.43,2324.39,2324.39,779.96,742.81,773.98,773.98,322.65,640.75,640.75,779.96,9047.58,2755.42,1016.1,192.76,117.72,447.24,199.27,176.03,258.99,357.52,317.72,127.52,4116.03,288.07,2481.45,973.58,4403.2,175.81,108.58,165.6,447.24,1015.49,18691.59,762.22,5394.68,6114.24,6401.5,291.09,642.83,431.99,737.64,2.13,2.91
2014-08-05,SCHISM,base,3,9708.17,9811.83,1267.04,2640.23,9762.16,1.0,0.0,3.55,-0.19,76.4,312.2,1739.38,2294.27,2294.27,779.96,722.54,765.32,765.32,337.0,640.75,640.75,775.01,8556.41,2646.64,924.01,186.24,117.07,418.41,200.78,172.99,267.19,355.17,332.07,125.34,4194.76,298.61,2448.17,1012.85,4441.92,177.12,108.58,167.12,418.84,923.6,18083.34,760.16,5329.12,6062.48,6434.6,298.61,658.64,447.67,713.84,2.03,3.26
2014-08-06,SCHISM,base,3,9928.46,10044.94,1188.77,2612.11,10212.21,1.0,0.0,3.85,-0.3,78.4,531.8,2238.9,2870.96,2870.96,779.96,693.32,760.16,760.16,343.84,640.75,640.75,697.06,8709.37,2751.22,858.3,186.02,118.38,431.35,201.65,178.42,273.0,343.84,337.0,127.08,4281.89,294.96,2455.09,1041.49,4392.32,177.12,118.59,164.73,432.2,858.1,18519.41,755.2,5320.4,5915.62,6389.15,303.34,668.83,458.88,682.33,1.93,3.57
2014-08-07,SCHISM,base,3,9960.02,10077.81,1185.83,2198.35,10754.8,1.0,0.0,4.07,-0.22,80.6,536.9,2344.19,3003.04,3003.04,779.96,678.8,756.65,756.65,336.14,640.75,640.75,568.92,10102.5,3449.69,1270.68,215.74,122.73,543.77,206.42,183.85,265.03,340.63,325.22,128.6,4284.11,282.91,2591.66,1006.14,4418.88,177.77,129.47,169.51,543.56,1270.08,19540.77,749.21,5633.3,6185.17,6736.0,299.68,656.15,444.7,669.25,2.01,3.76
2014-08-08,SCHISM,base,3,9932.12,10049.81,1205.95,2104.58,10928.72,1.0,0.0,4.02,-0.01,81.8,757.9,2653.11,3332.38,3332.38,779.96,659.27,746.94,746.94,336.14,647.41,647.41,512.03,11128.6,4021.95,1586.3,257.91,128.17,632.0,212.28,183.2,262.66,337.0,325.43,128.82,4277.09,280.54,2789.19,1021.39,4607.39,181.03,129.47,181.03,633.46,1585.91,20463.78,742.6,6174.22,6752.75,7488.33,296.25,647.83,440.68,648.45,2.24,3.68
2014-08-09,SCHISM,base,3,10419.15,10549.67,1187.57,2102.43,11218.51,1.0,0.0,3.71,0.03,81.4,601.6,2315.81,2910.25,2910.25,779.96,635.75,730.19,730.19,340.63,660.72,660.72,487.6,11965.74,4580.36,1856.54,308.27,132.74,725.85,216.39,184.29,261.58,337.0,337.0,127.95,4355.96,278.82,2955.18,1082.84,4863.6,185.16,129.47,197.75,726.26,1856.35,21115.08,739.7,6670.93,7355.6,8083.77,290.87,637.0,436.23,624.5,2.29,3.37
2014-08-10,SCHISM,base,3,10844.12,10915.34,1135.56,2545.61,11021.09,1.0,0.0,3.27,-0.04,81.0,644.6,2231.62,2834.96,2834.96,779.96,592.98,713.22,713.22,337.0,660.72,660.72,430.93,11015.4,4272.09,1839.68,320.07,132.3,678.38,215.74,182.77,270.2,337.0,331.0,129.47,4522.59,284.42,2964.3,1217.85,5045.25,195.79,129.47,199.7,679.63,1839.29,20158.29,721.09,6832.36,7772.55,8333.25,290.01,644.29,445.97,581.48,2.19,2.96
2014-08-11,SCHISM,base,3,10756.57,10827.52,1657.22,3155.78,11173.65,1.0,0.0,2.81,-0.02,81.4,713.3,2628.95,3281.0,3281.0,779.96,571.02,697.26,697.26,352.61,660.72,660.72,376.51,10818.23,4144.2,1825.75,314.5,131.65,686.89,215.53,186.46,272.36,337.0,348.97,129.47,4713.34,279.47,2984.8,1439.18,5131.69,197.53,129.47,201.22,687.1,1824.77,19816.77,698.09,6977.83,7901.85,8304.2,286.78,648.24,444.07,563.06,2.22,2.52
2014-08-12,SCHISM,base,3,10320.01,10428.27,2128.23,3155.69,10757.59,1.0,0.0,2.35,-0.0,80.4,532.3,1997.34,2562.51,2562.51,779.96,565.99,679.63,679.63,368.83,660.72,660.72,357.52,10988.1,4260.45,1949.31,361.79,134.26,737.02,217.69,195.58,273.44,337.0,368.19,129.47,4818.38,272.79,3041.34,1634.36,5215.1,200.78,129.47,208.81,736.6,1948.13,20520.15,673.4,7159.92,8163.73,8379.95,284.63,642.0,436.23,555.09,2.26,2.05
2014-08-13,SCHISM,base,3,9390.23,9489.79,1972.66,3620.54,9426.73,1.0,0.0,1.91,-0.05,78.2,463.2,2147.57,2759.2,2759.2,779.96,543.77,653.65,653.65,357.52,660.72,660.72,359.66,9857.55,3626.52,1637.33,328.43,132.3,619.91,214.66,193.84,283.77,337.0,357.52,129.47,4890.68,282.7,2961.83,1758.37,5198.9,201.65,129.47,209.24,620.12,1636.73,19322.85,640.54,7121.8,8160.4,8274.44,288.07,655.53,452.53,538.1,2.19,1.61
2014-08-14,SCHISM,base,3,9000.09,9104.68,1798.6,3766.59,8771.73,1.0,0.0,1.56,-0.14,78.0,468.2,2207.83,2851.53,2851.53,779.96,535.58,628.04,628.04,348.55,660.72,660.72,360.94,9157.46,3065.59,1309.97,265.68,129.47,543.56,212.93,191.02,293.88,337.0,350.26,129.47,4962.71,287.21,2797.2,1878.88,5127.86,203.17,129.47,200.57,544.19,1309.37,18800.08,616.16,6826.3,7862.99,7781.0,296.68,668.41,463.11,535.58,2.09,1.28
2014-08-15,SCHISM,base,3,8838.81,8956.28,1614.12,2719.04,9610.67,1.0,0.0,1.36,-0.19,78.2,511.3,2388.09,3057.2,3057.2,779.96,549.64,608.85,608.85,337.0,660.72,660.72,373.31,8993.38,2841.99,1188.26,237.82,129.47,513.72,212.93,192.32,297.54,342.56,337.0,129.47,5012.4,287.0,2747.97,1837.72,5102.16,203.82,129.47,194.71,512.88,1188.26,19299.0,599.25,6602.41,7583.64,7316.68,300.54,672.78,464.59,548.59,2.05,1.15
2014-08-16,SCHISM,base,3,8647.36,8768.28,1450.17,2248.48,9774.79,1.0,0.0,1.43,-0.19,78.4,559.4,2485.14,3177.78,3177.78,779.96,567.67,596.12,596.12,354.74,678.38,678.38,384.18,9334.44,2827.13,1149.15,225.06,129.47,506.77,212.93,193.41,296.46,353.46,351.75,129.47,5039.59,284.85,2800.06,1737.51,5108.36,202.95,129.47,192.32,506.35,1148.75,20185.56,587.34,6569.56,7413.06,7225.85,305.48,672.98,457.4,563.69,2.07,1.19
2014-08-17,SCHISM,base,3,8231.18,8344.0,1341.24,2602.21,8829.35,1.0,0.0,1.57,-0.25,78.8,646.6,2505.74,3209.2,3209.2,779.96,582.32,585.45,585.45,357.52,680.67,680.67,391.42,9620.85,2912.41,1182.82,215.96,130.56,508.46,212.93,192.32,293.45,357.52,357.52,129.47,5065.32,283.99,2835.71,1612.22,5183.06,200.78,129.47,186.68,509.3,1183.03,20755.66,583.57,6591.52,7457.6,7452.47,309.13,667.58,452.75,577.92,2.01,1.35
2014-08-18,SCHISM,base,3,8021.62,8145.53,1282.56,2254.23,8721.05,1.0,0.0,1.86,-0.34,80.0,694.0,2365.09,2965.94,2965.94,779.96,595.49,580.64,580.64,360.08,680.67,680.67,378.22,10045.06,3061.43,1203.36,220.08,131.65,493.08,213.58,197.53,293.45,357.52,357.52,129.47,5108.91,287.43,2922.3,1523.47,5278.23,199.48,129.47,184.5,493.08,1202.76,21063.21,581.48,6709.62,7648.01,7664.93,311.92,664.47,451.69,586.71,1.94,1.66
2014-08-19,SCHISM,base,3,7997.91,8096.46,1236.3,1681.27,8887.15,1.0,0.0,2.34,-0.35,81.2,577.6,1911.81,2459.36,2459.36,779.96,591.73,580.64,580.64,357.52,680.67,680.67,370.11,10411.39,3292.18,1225.29,241.93,132.96,505.93,214.66,204.47,293.67,357.52,351.75,129.47,5158.84,288.51,3151.72,1575.61,5422.99,196.88,129.47,185.59,507.19,1224.49,21217.03,580.64,6933.57,7971.25,7846.63,313.21,655.32,448.51,580.64,1.92,2.09
2014-08-20,SCHISM,base,3,8038.96,8121.56,1156.19,1522.72,8878.84,1.0,0.0,2.95,-0.26,81.4,359.5,1565.91,2097.57,2097.57,779.96,581.9,581.69,581.69,358.59,680.67,680.67,364.99,10886.21,3607.79,1368.37,273.44,137.31,561.17,215.96,205.34,295.39,357.52,359.44,129.47,5258.41,282.05,3348.7,1555.4,5634.39,200.35,129.47,200.57,562.64,1368.37,21052.35,586.29,7143.26,8229.62,8074.47,311.71,643.87,443.22,569.76,2.02,2.63
2014-08-21,SCHISM,base,3,8354.23,8426.97,1068.99,1354.64,9715.17,1.0,0.0,3.58,-0.21,82.6,559.3,2205.89,2821.53,2821.53,779.96,565.36,592.98,592.98,384.61,680.67,680.67,378.64,10712.77,3674.59,1416.66,280.76,135.57,577.09,219.64,198.4,300.76,357.52,377.36,129.47,5401.94,289.37,3386.9,1486.13,5756.91,204.47,129.47,204.47,578.97,1416.27,20175.61,596.74,7155.14,8129.02,8161.98,315.14,640.54,455.92,559.08,2.09,3.26
2014-08-22,SCHISM,base,3,8839.11,8952.03,1008.32,1470.52,9910.85,1.0,0.0,4.17,-0.13,83.2,566.0,2099.95,2692.33,2692.33,779.96,580.02,598.62,598.62,413.11,680.67,680.67,381.84,11645.49,4413.71,1774.29,310.42,139.92,743.43,232.2,205.12,292.81,357.52,407.58,129.47,5507.3,278.82,3544.84,1492.89,5892.38,204.91,129.47,212.71,743.84,1773.7,21330.73,600.71,7422.61,8209.82,8540.53,314.07,626.38,444.07,576.46,2.19,3.79
2014-08-23,SCHISM,base,3,9074.01,9160.29,955.18,1903.97,9746.93,1.0,0.0,4.54,-0.04,84.2,727.2,2348.92,2956.54,2956.54,779.96,581.06,598.0,598.0,418.84,680.67,680.67,384.82,12048.12,4771.29,2107.37,362.01,144.71,825.24,240.2,203.17,289.37,357.52,418.84,129.47,5627.15,280.54,3689.74,1568.08,6100.22,211.84,129.47,229.39,826.89,2106.98,21418.38,600.71,7720.26,8528.13,9002.76,313.21,613.24,443.43,573.53,2.25,4.17
2014-08-24,SCHISM,base,3,9502.28,9618.67,920.35,1704.95,10242.45,1.0,0.0,4.7,-0.03,84.4,630.0,2154.77,2747.99,2747.99,779.96,588.38,590.26,590.26,436.87,680.67,680.67,389.72,12549.91,5315.13,2447.97,468.39,153.85,989.06,243.44,211.19,286.14,357.52,429.02,129.47,5769.91,276.88,3866.08,1695.55,6334.0,231.33,129.47,264.6,989.87,2448.36,21708.79,600.71,8145.15,9150.52,9661.26,305.27,602.8,437.92,582.11,2.25,4.34
2014-08-25,SCHISM,base,3,10716.28,10801.86,927.12,1495.98,11429.62,1.0,0.0,4.56,-0.01,83.8,419.2,1701.41,2254.76,2254.76,779.96,582.32,595.28,595.28,439.2,680.67,680.67,393.34,12238.07,5239.85,2434.31,508.25,159.51,962.58,244.74,208.59,291.95,364.35,435.38,129.47,5942.28,286.14,3944.26,1937.19,6560.27,247.33,129.47,285.06,965.84,2433.73,21448.17,600.71,8300.0,9580.25,9692.16,302.05,594.23,443.01,579.6,2.23,4.21
2014-08-26,SCHISM,base,3,11651.13,11721.03,941.3,2098.2,12072.89,1.0,0.0,4.23,-0.02,83.0,349.4,1928.06,2546.07,2546.07,779.96,573.74,600.71,600.71,421.39,680.67,680.67,400.78,11418.26,4788.88,2221.48,458.24,149.93,876.55,246.68,204.69,300.33,374.59,420.96,129.47,6143.34,291.09,3904.81,2203.07,6576.34,248.41,142.1,274.94,880.44,2221.28,20555.36,600.71,8155.85,9207.24,9407.33,306.34,599.67,456.13,572.48,2.22,3.85
2014-08-27,SCHISM,base,3,12166.26,12221.22,922.39,2360.93,12415.91,1.0,0.0,3.69,-0.02,82.8,435.2,2123.38,2775.08,2775.08,779.96,582.53,600.71,600.71,421.81,680.67,680.67,420.54,10863.16,4419.43,2003.19,404.18,143.4,802.21,246.9,200.57,305.05,389.93,418.84,130.78,6236.84,295.17,3837.94,2277.81,6421.19,240.85,136.44,258.34,804.26,2002.21,19907.71,600.71,7857.71,8735.86,8949.06,312.35,603.01,467.33,580.64,2.19,3.34
