datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori
2013-10-24,SCHISM,cache,3,9196.29,9166.12,1981.84,2535.51,9066.66,1.00,1.00,1.94,0.10,90.40,83.60,507.64,1822.53,1822.53,728.74,691.87,643.87,643.87,679.63,514.77,514.77,838.39,21738.22,12775.60,9965.72,3505.08,824.42,7301.10,2192.79,334.43,265.46,564.31,700.58,334.64,13295.54,1076.57,12344.74,10149.78,11686.03,1367.98,171.25,1835.17,7308.54,9965.55,37468.46,416.08,12353.35,15092.14,14558.93,478.95,400.14,447.45,699.34
2013-10-25,SCHISM,cache,3,8954.09,8918.67,2211.23,2372.99,9275.45,1.00,1.00,2.54,-0.02,89.60,75.80,558.92,1885.48,1885.48,674.23,576.25,603.63,603.63,693.95,498.77,498.77,791.50,22676.37,13008.97,9833.08,3816.50,808.38,6878.27,2155.93,375.66,285.28,611.15,697.89,319.65,12253.60,1054.07,12163.24,9910.96,11844.17,1648.59,171.25,2101.53,6891.96,9832.22,34876.67,357.52,13406.88,15284.70,16226.96,460.57,411.83,448.94,615.74
2013-10-26,SCHISM,cache,3,9039.44,9038.86,2786.87,2530.54,9813.67,1.00,0.11,3.38,-0.03,91.00,319.70,837.60,2176.83,2176.83,673.61,534.32,464.38,464.38,504.04,479.79,479.79,731.02,22316.21,13565.29,9349.33,3516.15,818.05,6297.27,2104.84,382.26,297.11,958.09,539.99,305.70,11779.96,1034.59,12036.96,9757.21,12052.86,1528.83,262.44,2029.70,6315.01,9349.51,33963.14,362.22,14961.25,15874.74,17853.51,1292.54,418.84,476.63,595.28
2013-10-27,SCHISM,cache,3,8852.95,8885.32,3341.48,2679.17,9983.15,1.00,0.00,4.35,0.04,90.20,174.10,641.99,1956.40,1956.40,627.83,496.45,416.72,416.72,367.13,465.01,465.01,596.53,24619.83,15737.94,10467.96,4425.14,1170.13,6803.16,2349.68,446.82,320.72,1081.02,386.10,336.57,11936.29,1187.86,12156.65,9702.00,12733.22,1768.59,827.30,2311.83,6822.03,10467.79,35947.24,381.41,17427.13,18802.35,19503.10,1827.32,425.84,493.50,558.87
2013-10-28,SCHISM,cache,3,7904.14,7890.70,3606.37,2577.38,9297.17,1.00,0.42,5.15,0.12,89.40,101.90,465.95,1780.36,1780.36,553.83,508.67,398.44,398.44,375.02,448.30,448.30,422.66,23615.44,15633.00,10904.14,4513.21,1457.69,6457.50,2347.56,441.53,343.20,1083.25,375.23,298.82,12408.50,1151.37,12098.51,10562.01,13488.37,1762.30,538.52,2636.11,6482.89,10901.58,35164.67,381.63,18115.48,19715.97,20243.61,2347.94,423.08,505.51,500.03
2013-10-29,SCHISM,cache,3,8711.54,8383.63,3751.77,2115.95,10707.62,1.00,0.42,5.61,0.20,89.20,113.20,473.47,1787.97,1787.97,530.75,404.61,406.10,406.10,328.22,422.45,422.45,396.95,22807.40,15353.57,10617.31,4125.85,1218.86,6095.91,2130.88,406.73,343.84,979.49,337.00,273.65,12949.53,1138.65,11987.40,10145.99,13856.03,1573.63,395.04,2297.34,6124.48,10613.37,34265.42,386.10,18589.66,19646.33,20481.56,2830.18,422.66,514.56,405.67
2013-10-30,SCHISM,cache,3,9904.10,9770.04,3782.44,2438.19,11647.30,1.00,0.00,5.70,0.16,88.40,83.90,482.84,1806.14,1806.14,427.11,383.33,413.74,413.74,354.74,418.84,418.84,350.68,22571.86,15438.08,10763.55,4168.84,1314.98,5985.49,2044.90,409.28,353.25,917.67,338.28,250.14,13303.91,1135.42,12083.13,9792.91,14299.74,1521.88,393.34,2273.55,6015.18,10759.61,33728.02,385.67,19010.73,19959.91,20774.69,2948.91,418.84,515.61,380.13
2013-10-31,SCHISM,cache,3,10269.10,10147.79,3660.93,3971.81,10349.96,1.00,0.55,5.40,0.06,87.40,95.20,486.95,1779.32,1779.32,359.44,358.38,394.40,394.40,372.46,418.84,418.84,369.69,21991.93,14853.94,10231.21,3796.36,1127.14,5570.33,1844.39,460.57,357.09,805.50,373.95,230.90,13594.21,1115.82,12169.15,10246.15,14562.25,1436.19,378.43,2057.37,5601.28,10227.95,33137.51,393.55,18851.48,20020.12,20779.01,2818.56,418.84,510.35,357.52
2013-11-01,SCHISM,cache,3,10933.43,10864.80,3436.53,4221.63,10885.65,1.00,1.00,4.74,0.03,86.60,175.40,912.73,1923.10,1923.10,375.66,381.63,374.38,374.38,359.44,418.84,418.84,381.84,21544.85,14366.41,9660.57,3330.06,936.06,5143.17,1674.84,473.67,372.89,754.99,363.07,256.83,13796.29,1087.10,11567.41,8473.81,14277.29,1310.77,375.66,1797.48,5173.23,9657.63,32342.29,402.69,17984.47,19115.96,20204.48,2819.70,418.84,508.46,376.94
2013-11-02,SCHISM,cache,3,11300.25,11232.03,3204.69,3728.02,11474.75,1.00,1.00,3.87,-0.00,85.40,419.90,1117.73,2130.08,2130.08,378.22,387.16,361.36,361.36,403.12,418.84,418.84,385.25,21481.95,14298.91,9398.33,3004.35,813.52,4950.29,1565.90,450.84,378.86,731.02,386.31,359.23,13766.75,1098.23,10876.14,7954.04,13791.29,1245.59,276.45,1626.66,4979.16,9395.39,31530.79,402.27,17306.66,18430.67,19883.13,2634.19,418.84,509.30,383.76
2013-11-03,SCHISM,cache,3,11529.80,11439.57,3032.77,3986.78,11107.55,1.00,0.32,3.05,-0.03,84.80,419.50,951.25,1952.85,1952.85,383.54,387.38,367.34,367.34,474.52,418.84,418.84,414.38,21024.10,13568.46,8714.08,2390.96,673.40,4399.88,1378.56,425.20,381.63,586.08,457.40,404.40,13519.81,1079.20,10169.37,7845.05,13252.65,1148.95,208.38,1406.89,4425.88,8712.68,30667.70,409.71,16544.31,17700.82,19670.62,1930.54,422.66,499.19,386.31
2013-11-04,SCHISM,cache,3,12372.19,12294.06,2914.76,4519.39,11392.11,1.00,0.01,2.39,0.06,84.00,118.50,743.05,1751.69,1751.69,408.01,408.22,376.72,376.72,534.32,418.84,418.84,463.74,21386.19,12978.92,8410.55,2224.38,563.06,3985.72,1263.86,416.29,378.00,378.00,517.29,352.18,13082.98,1079.40,10135.34,8628.47,13060.83,1093.57,171.25,1249.20,4003.37,8409.85,30481.76,418.84,16490.56,17712.37,19771.60,494.34,434.96,477.47,412.47
2013-11-05,SCHISM,cache,3,13272.38,12975.31,2825.05,5040.17,11766.55,1.00,0.46,2.00,0.17,83.20,92.70,801.99,1814.83,1814.83,444.91,430.93,378.00,378.00,602.17,432.41,432.41,513.30,20951.75,12627.37,7892.53,2048.80,462.90,3819.49,1229.71,383.12,378.00,402.27,575.62,321.15,12826.72,1049.61,10083.41,8950.79,13082.98,1007.36,171.25,1159.64,3837.94,7891.83,30774.50,418.84,16418.27,17925.34,19517.91,484.43,439.20,481.27,445.55
2013-11-06,SCHISM,cache,3,13133.07,12962.50,2766.77,5087.56,11538.14,1.00,1.00,1.85,0.22,82.80,67.50,793.37,1740.73,1740.73,464.59,437.08,378.00,378.00,661.97,439.20,439.20,571.85,20668.50,12286.69,7530.00,1790.21,385.03,3658.70,1182.82,332.29,375.44,446.18,639.29,303.77,12845.04,1023.82,9700.10,8428.38,12949.37,943.61,182.98,1042.30,3674.59,7529.29,30811.11,418.84,15665.96,17623.20,19373.61,480.64,440.47,481.27,466.07
2013-11-07,SCHISM,cache,3,12988.46,12867.68,2714.44,5394.00,11049.26,1.00,1.00,1.88,0.14,82.60,78.20,818.57,1786.86,1786.86,480.21,430.72,389.29,389.29,685.23,439.20,439.20,630.75,20758.86,12111.86,7292.43,1590.86,341.28,3596.93,1160.85,304.84,371.82,497.93,676.72,242.36,12871.25,1016.92,9684.56,8223.13,12995.21,872.45,171.25,944.02,3611.73,7291.01,30377.73,418.84,15861.58,17406.43,19174.85,485.49,450.42,483.59,469.45
2013-11-08,SCHISM,cache,3,12879.96,12810.17,2660.52,5337.53,10925.83,1.00,1.00,2.11,0.12,81.80,78.00,800.89,1765.90,1765.90,492.45,428.81,398.44,398.44,705.56,439.20,439.20,661.97,20812.74,12048.80,7093.24,1451.32,310.21,3561.90,1148.34,293.45,363.50,542.51,690.63,192.76,12770.39,1019.36,9314.70,7046.38,12785.02,814.55,172.34,853.99,3576.89,7091.82,29937.90,424.99,15095.28,17182.35,18975.53,496.87,453.80,490.55,479.79
2013-11-09,SCHISM,cache,3,12954.66,12872.85,2606.22,5090.73,11192.43,1.00,1.00,2.46,0.06,82.00,102.90,825.17,1776.67,1776.67,518.98,478.95,413.74,413.74,736.60,447.24,447.24,685.03,20180.58,11445.79,6536.15,1294.95,289.58,3332.51,1107.53,288.07,354.10,593.61,716.95,173.42,12583.43,996.38,8783.93,6815.62,12432.61,759.74,171.47,776.66,3344.75,6534.37,29388.93,439.20,14241.69,16257.82,18727.01,502.77,455.50,492.03,509.72
2013-11-10,SCHISM,cache,3,12957.18,12864.68,2075.89,5178.51,10551.13,1.00,1.00,2.79,0.01,81.80,68.50,765.07,1695.03,1695.03,544.40,511.61,419.90,419.90,790.47,459.51,459.51,714.67,19666.27,11560.45,6615.26,1282.12,310.64,3387.66,1100.66,296.25,350.68,740.53,763.66,171.25,12224.89,962.98,8298.25,6101.66,11950.34,717.36,175.60,724.19,3400.26,6613.83,28997.64,442.16,14290.93,15861.74,17955.72,1611.04,459.51,525.70,529.07
2013-11-11,SCHISM,cache,3,12614.75,12520.07,1559.98,4829.71,10023.34,1.00,1.00,3.01,0.01,81.40,63.10,741.43,1683.54,1683.54,564.10,525.28,413.11,413.11,819.49,459.51,459.51,758.30,19096.76,11262.79,6483.79,1270.68,318.57,3298.22,1080.01,293.45,343.63,777.90,801.38,172.55,11768.26,940.34,7778.01,6246.53,11505.60,693.12,176.46,705.14,3311.22,6481.82,28944.14,443.01,13904.06,15418.60,17540.50,1805.53,459.51,537.26,548.17
2013-11-12,SCHISM,cache,3,12261.71,12177.85,1521.66,4544.77,9911.18,1.00,1.00,3.13,-0.02,81.40,73.20,745.80,1680.26,1680.26,571.43,508.88,401.84,401.84,819.49,448.51,448.51,786.76,18465.17,11047.63,6242.58,1202.16,316.64,3214.64,1044.53,291.73,337.64,827.50,813.52,172.55,11300.23,911.34,7301.46,5911.84,11020.00,668.21,176.46,675.27,3229.75,6240.61,28515.28,444.28,13678.75,15016.04,17019.57,2189.30,459.51,549.43,532.43
2013-11-13,SCHISM,cache,3,11772.92,11693.51,1481.41,4594.70,9384.53,1.00,1.00,3.16,-0.02,81.80,109.60,834.50,1805.13,1805.13,560.96,515.19,401.84,401.84,819.49,439.20,439.20,811.06,18589.18,11199.46,6440.69,1243.38,311.92,3271.82,1046.36,294.53,330.15,825.66,819.49,172.77,10789.18,904.18,7006.96,5786.52,10544.03,656.57,175.81,670.49,3289.36,6438.54,28287.83,444.28,13448.55,14794.46,16749.64,2159.23,459.51,554.88,544.19
2013-11-14,SCHISM,cache,3,11049.65,10983.79,1436.09,4903.86,8229.13,1.00,1.00,3.11,-0.02,81.40,196.20,843.46,1764.65,1764.65,564.73,514.98,400.57,400.57,819.49,439.20,439.20,817.64,19382.63,11793.52,7025.07,1409.69,311.07,3525.53,1077.98,304.41,319.43,776.66,819.49,175.81,10321.51,929.32,6733.86,5974.87,10199.95,685.86,173.64,706.38,3542.40,7024.01,28130.20,443.01,13018.54,14989.06,16900.76,1544.30,469.45,551.74,539.99
2013-11-15,SCHISM,cache,3,10343.34,10319.34,1392.08,4654.64,7721.93,1.00,1.00,2.96,-0.07,81.00,140.40,781.55,1720.77,1720.77,570.60,513.72,400.99,400.99,818.05,439.20,439.20,819.49,18541.11,11337.32,6815.80,1361.78,311.71,3365.64,1033.57,301.62,317.29,805.71,819.49,175.38,10005.31,918.08,6434.07,6394.16,9812.74,693.95,161.68,728.74,3382.76,6813.84,27857.41,449.99,12633.27,14546.48,16650.94,1721.95,477.89,560.75,545.44
2013-11-16,SCHISM,cache,3,9784.74,9733.76,1340.19,3832.94,7917.40,1.00,1.00,2.70,-0.04,80.00,79.60,705.01,1629.50,1629.50,578.76,508.67,401.63,401.63,802.00,439.20,439.20,819.49,18609.89,11367.76,6716.22,1376.36,294.96,3316.68,1014.68,297.54,316.43,799.94,818.05,177.12,9637.26,918.08,6376.08,6092.14,9336.52,683.99,155.37,698.09,3333.82,6715.15,27799.02,462.47,12404.12,14312.54,16577.73,1515.53,478.74,553.00,548.38
2013-11-17,SCHISM,cache,3,9286.42,9230.84,1293.59,3811.49,7392.36,1.00,1.00,2.42,-0.03,79.00,126.70,750.53,1670.68,1670.68,581.27,511.61,400.36,400.36,800.97,440.89,440.89,819.49,18552.60,11087.35,6560.45,1351.19,273.44,3215.59,985.59,290.23,316.43,764.70,805.50,177.99,9239.32,921.76,6328.44,6084.95,8946.27,674.85,160.38,698.30,3231.45,6558.30,27718.65,461.42,11934.77,13790.12,16604.59,1105.91,479.79,538.73,558.87
2013-11-18,SCHISM,cache,3,8719.04,8656.46,1260.50,4042.43,6538.79,1.00,1.00,2.15,-0.08,78.00,47.80,649.48,1552.09,1552.09,576.25,501.93,398.44,398.44,819.49,457.82,457.82,802.82,18871.84,11088.04,6566.70,1322.18,244.95,3192.92,968.89,290.23,309.78,714.05,799.74,171.25,8869.05,946.26,6296.91,6059.96,8609.63,670.91,150.37,689.80,3207.84,6565.63,27732.41,459.51,11510.87,13469.80,16680.90,511.19,479.79,526.55,553.00
2013-11-19,SCHISM,cache,3,8086.16,7986.51,1231.45,4412.34,4982.70,1.00,1.00,1.96,-0.06,77.40,33.90,111.33,737.98,737.98,576.46,498.77,398.44,398.44,819.49,459.51,459.51,818.25,18491.40,10779.61,6318.77,1285.72,237.82,3030.15,943.81,278.82,306.77,728.12,808.17,171.25,8682.01,938.10,6258.90,6230.75,8364.21,663.84,150.37,682.12,3045.13,6316.98,27897.73,459.51,11101.67,12902.17,16487.94,507.40,479.79,516.03,552.37
2013-11-20,SCHISM,cache,3,7549.79,7334.91,1207.58,3699.01,3899.81,1.00,1.00,1.88,-0.01,76.80,658.40,-500.15,-328.36,-328.36,589.64,496.45,398.44,398.44,801.38,459.51,459.51,819.49,18780.04,11003.80,6446.23,1349.99,243.87,3127.51,940.96,281.40,299.04,741.36,805.91,171.25,8628.47,934.22,6218.19,6209.22,8172.50,658.85,159.51,698.30,3142.07,6445.87,28035.30,460.15,10723.71,12468.86,16380.88,506.77,479.79,509.72,555.93
2013-11-21,SCHISM,cache,3,7195.94,6937.21,1210.73,2529.08,4430.69,1.00,1.00,1.96,0.00,74.00,399.60,-1047.31,-993.49,-993.49,585.04,508.88,398.44,398.44,799.74,459.51,459.51,823.81,17568.02,10224.17,6873.64,1058.73,250.36,2744.53,871.42,331.86,291.09,748.38,800.15,171.25,8796.82,919.92,6206.70,6091.24,8193.18,605.51,171.25,577.50,2742.81,6872.93,26505.54,463.95,10316.88,11995.35,15623.94,386.74,480.43,507.62,547.96
2013-11-22,SCHISM,cache,3,7332.97,7123.38,1327.17,2350.77,5056.86,1.00,1.00,2.26,0.01,75.80,98.20,-1154.31,-1053.98,-1053.98,688.76,598.20,403.54,403.54,799.74,459.51,459.51,822.98,16415.48,9405.25,6441.40,1036.42,293.67,2436.04,784.29,292.81,291.73,796.24,799.74,171.25,8941.58,832.85,6275.58,7214.86,8652.89,615.95,167.77,562.85,2447.01,6439.61,26800.33,479.37,11468.91,11650.75,14553.62,835.93,492.24,500.67,653.65
2013-11-23,SCHISM,cache,3,7112.95,6957.18,1395.33,2159.85,5008.52,1.00,1.00,2.79,0.08,76.80,76.00,-1263.91,-1189.75,-1189.75,692.70,580.85,422.66,422.66,784.29,459.51,459.51,821.13,18680.91,10793.97,6397.92,1514.54,373.74,2890.16,862.61,296.46,290.01,851.12,799.74,182.98,8784.28,823.60,6383.24,6208.14,8474.51,621.16,157.55,704.31,2905.19,6397.21,29066.17,490.34,11861.96,12508.13,15926.07,1398.12,494.77,500.88,629.29
2013-11-24,SCHISM,cache,3,6519.03,6391.70,1332.64,2420.84,4431.72,1.00,0.99,3.41,0.07,76.80,75.00,-924.11,-509.22,-509.22,694.36,596.32,423.08,423.08,782.84,461.42,461.42,819.90,19409.37,11614.77,7106.36,1839.68,406.95,3256.92,903.77,306.13,294.53,879.62,785.94,187.54,8415.79,826.48,6589.38,6170.81,8458.79,696.85,157.11,852.56,3275.22,7104.95,29464.10,490.34,11858.74,13151.58,16443.19,1445.55,486.33,491.39,630.54
2013-11-25,SCHISM,cache,3,6319.11,6176.54,1281.93,2471.76,5303.08,1.00,0.00,4.02,0.08,77.20,70.00,243.79,1090.39,1090.39,686.69,601.13,433.90,433.90,799.32,477.68,477.68,794.18,18795.23,11815.88,7273.84,2010.01,460.99,3444.43,936.87,308.49,297.54,969.51,785.11,187.76,8258.51,794.59,6668.43,6200.78,8580.67,754.79,169.73,969.51,3466.60,7271.89,28982.57,477.05,12787.38,13573.81,16454.83,2228.65,476.84,497.30,629.50
2013-11-26,SCHISM,cache,3,6230.27,6077.95,1251.06,2608.05,5453.88,1.00,0.00,4.53,0.17,77.60,69.60,650.20,1574.30,1574.30,679.84,582.74,442.37,442.37,801.79,479.79,479.79,793.56,18876.84,12227.43,7703.35,2345.43,547.33,3800.84,1018.14,322.43,298.61,1025.86,793.56,189.72,8315.58,782.84,6802.98,6707.30,8997.37,820.93,185.37,1123.71,3825.45,7701.58,29291.63,475.15,14071.23,14600.09,16824.89,2480.68,467.76,494.13,610.94
2013-11-27,SCHISM,cache,3,6217.74,5961.78,1232.92,2742.90,5325.09,1.00,0.00,4.73,0.18,78.40,47.70,665.03,1580.98,1580.98,658.02,562.22,427.33,427.33,819.90,479.79,479.79,799.74,19370.55,12699.07,8301.23,2672.28,651.57,4162.54,1108.75,333.36,301.83,1030.32,800.77,188.41,8583.29,795.62,7119.67,7454.24,9644.16,917.67,177.77,1301.96,4188.84,8298.95,29287.33,475.57,14731.47,15396.82,17334.71,2341.96,455.92,484.65,589.64
2013-11-28,SCHISM,cache,3,5931.07,5782.90,1234.10,2511.62,5307.45,1.00,0.00,4.63,0.18,79.80,51.80,705.69,1644.34,1644.34,651.99,555.93,409.92,409.92,837.57,485.49,485.49,803.44,20034.08,13468.63,9051.58,3084.54,752.31,4618.23,1220.06,345.98,307.63,1047.58,812.50,188.20,9062.34,820.72,7533.88,8076.93,10334.04,1043.92,176.90,1476.99,4649.09,9048.97,29649.32,465.01,15417.94,16362.18,17979.59,2253.04,448.51,476.63,581.90
2013-11-29,SCHISM,cache,3,6052.31,5891.38,1253.95,2551.79,5395.44,1.00,0.00,4.33,0.15,78.60,50.80,691.77,1629.01,1629.01,652.41,553.21,402.91,402.91,839.21,500.03,500.03,818.87,20640.34,13920.07,9634.67,3455.33,845.99,4969.29,1330.99,359.02,314.50,1012.24,831.82,189.06,9620.16,860.15,7850.15,8599.34,10877.84,1194.91,175.38,1698.70,5001.26,9632.25,29870.53,458.24,15800.18,16970.55,18551.79,1913.13,438.77,463.53,583.36
2013-11-30,SCHISM,cache,3,6555.80,6406.96,1284.29,2532.51,5949.31,1.00,0.00,3.83,0.11,78.40,49.80,691.53,1626.64,1626.64,670.28,563.69,402.27,402.27,839.21,500.03,500.03,830.79,20715.84,13941.25,9657.63,3490.44,828.94,5027.37,1371.17,360.30,318.79,987.22,839.21,183.64,10082.38,890.47,7970.90,9138.20,11111.73,1278.91,171.68,1767.22,5060.40,9656.42,29595.98,455.07,16065.49,17315.95,18843.07,1748.73,434.53,458.46,594.44
2013-12-01,SCHISM,cache,3,7218.71,7080.77,1318.61,2558.66,6626.19,1.00,0.00,3.27,0.13,78.40,81.80,729.32,1561.25,1561.25,682.54,569.97,398.44,398.44,857.28,514.35,514.35,839.21,21533.86,13901.90,9577.14,3423.95,756.44,5014.22,1396.32,357.31,321.36,779.96,840.86,175.38,10359.09,954.22,8025.16,9544.83,11221.43,1334.59,150.37,1794.34,5039.41,9575.59,29482.05,449.99,15924.10,17479.43,19343.48,450.63,431.99,427.96,608.85
2013-12-02,SCHISM,cache,3,7860.59,7697.54,1343.64,2563.32,7273.02,1.00,0.30,2.73,0.14,78.60,280.50,912.62,1736.51,1736.51,677.55,571.43,398.44,398.44,858.92,520.24,520.24,839.21,21742.99,14272.80,9719.25,3526.65,775.63,5295.86,1453.71,363.07,325.43,779.96,856.87,171.25,10521.25,991.29,8122.18,9802.39,11391.40,1391.73,150.37,1859.48,5319.49,9718.22,29219.16,441.53,16028.02,17712.86,19457.37,469.45,428.81,430.93,613.65
2013-12-03,SCHISM,cache,3,8444.47,8265.92,1359.02,2539.44,7827.34,1.00,1.00,2.27,0.12,76.80,297.50,860.79,1651.39,1651.39,663.84,556.56,398.44,398.44,858.92,520.24,520.24,848.66,21623.97,14440.36,10145.14,3548.97,733.71,5294.41,1467.84,387.59,325.22,779.96,858.92,171.25,10770.38,1002.89,7722.90,9392.27,11190.95,1497.46,150.37,2020.74,5320.94,10143.59,29508.73,439.20,14781.86,17649.89,19307.70,492.45,423.72,436.02,601.34
2013-12-04,SCHISM,cache,3,9226.51,9010.61,1354.72,2415.78,8697.40,1.00,1.00,1.92,0.11,76.00,223.80,755.75,1536.97,1536.97,702.86,589.85,398.44,398.44,873.06,519.40,519.40,858.92,20414.61,13262.03,8999.11,2711.29,529.91,4432.15,1337.19,336.14,319.43,779.96,861.38,171.25,10850.86,961.56,8055.88,9644.86,10584.78,1228.11,150.37,1590.86,4454.45,8998.59,28739.74,439.20,13464.95,15967.84,19051.57,483.59,418.84,440.26,648.87
2013-12-05,SCHISM,cache,3,10296.71,10076.00,1336.09,2296.97,9872.06,1.00,1.00,1.75,0.13,75.20,193.40,729.63,1514.76,1514.76,698.92,572.90,398.44,398.44,878.59,507.19,507.19,858.92,20576.97,13139.67,8606.32,2532.94,475.36,4371.47,1320.98,311.07,316.43,779.96,876.75,166.90,10616.45,951.97,8440.79,9032.30,10312.42,1108.34,150.37,1405.30,4388.81,8604.92,29139.30,439.20,13085.16,15265.21,18781.33,469.87,418.84,445.34,629.50
2013-12-06,SCHISM,cache,3,11195.72,10973.72,1305.57,2289.95,10191.02,1.00,1.00,1.73,0.10,74.80,200.50,180.18,805.82,805.82,714.88,579.60,400.99,400.99,878.59,499.40,499.40,873.88,20437.84,12826.04,8150.06,2288.25,383.97,4231.78,1291.94,288.94,314.07,794.79,878.59,161.46,10322.37,946.47,8805.87,8693.34,10132.07,1016.10,165.81,1249.81,4246.95,8148.83,28902.63,439.20,12743.99,14686.19,18558.91,471.77,418.84,439.62,645.95
2013-12-07,SCHISM,cache,3,11880.35,11633.33,1272.71,2285.00,10796.01,1.00,1.00,1.82,0.02,72.00,245.80,173.75,786.10,786.10,676.51,551.95,417.78,417.78,878.59,495.61,495.61,878.59,20049.82,12623.50,8028.50,1907.66,322.65,4192.54,1244.38,287.64,310.85,797.06,878.59,157.98,10076.19,977.45,8909.06,8111.84,9934.04,968.08,171.25,1103.69,4208.46,8028.32,28407.28,439.20,12438.52,14915.22,17912.99,480.43,418.84,444.49,605.51
2013-12-08,SCHISM,cache,3,12813.02,12580.09,1262.21,2295.12,11674.73,1.00,1.00,2.04,0.04,72.00,166.10,60.72,672.52,672.52,719.43,626.17,419.05,419.05,876.96,484.86,484.86,878.59,18366.19,10997.32,6612.94,1294.34,266.32,3335.71,1075.76,250.57,304.41,822.78,878.59,152.76,9928.87,899.07,8780.10,7785.05,9808.08,803.03,171.68,861.79,3347.95,6612.23,28157.51,439.20,12366.00,13660.54,17595.53,675.68,429.23,451.69,668.41
2013-12-09,SCHISM,cache,3,13868.30,13651.99,1263.80,2443.41,12637.01,1.00,1.00,2.24,0.10,73.00,108.80,57.12,683.02,683.02,736.81,614.49,419.48,419.48,875.11,479.79,479.79,878.59,17857.25,10529.64,6000.42,1141.68,264.38,3073.74,1014.68,235.23,292.38,867.32,876.96,156.03,9782.39,865.48,8551.87,6493.62,9757.90,708.04,172.55,708.46,3085.67,5999.16,28025.73,439.20,12780.65,12978.08,17168.64,1075.35,434.96,462.90,662.39
2013-12-10,SCHISM,cache,3,14580.21,14389.87,1248.55,2528.99,13275.29,1.00,1.00,2.39,0.14,74.00,83.80,59.32,699.34,699.34,708.46,585.25,420.32,420.32,880.23,477.89,477.89,878.59,17778.89,10446.02,5818.81,1101.67,272.36,3028.25,978.67,237.17,288.94,939.32,877.98,169.29,9675.41,836.13,8216.65,5844.97,9784.80,655.11,179.51,648.45,3040.39,5817.73,28455.97,439.20,12906.03,13249.80,16423.35,1863.99,437.92,481.06,629.92
2013-12-11,SCHISM,cache,3,14961.09,14781.19,1199.79,2528.50,14135.34,1.00,1.00,2.49,0.14,74.60,71.50,574.45,1393.24,1393.24,705.97,575.20,419.48,419.48,898.25,459.51,459.51,878.59,18116.29,10201.67,5624.62,1047.58,239.12,2891.87,934.22,233.28,281.40,865.27,878.59,171.90,9643.65,849.27,7632.32,5703.81,9826.87,625.13,187.54,615.11,2904.05,5623.54,28321.13,439.20,12534.41,13489.20,16548.90,1026.06,439.20,461.20,619.70
2013-12-12,SCHISM,cache,3,15257.42,15068.63,1130.65,2661.87,14336.95,1.00,1.00,2.61,0.07,75.40,64.80,675.55,1512.53,1512.53,699.96,567.67,420.11,420.11,898.25,459.51,459.51,878.59,17262.62,9718.56,5220.20,882.90,241.50,2665.78,860.15,226.36,273.22,917.88,890.47,171.25,9657.11,817.43,7042.48,5239.49,9671.79,577.50,167.33,550.90,2679.17,5218.92,27652.95,439.20,12413.05,13486.53,16027.03,1587.09,438.14,469.02,611.98
2013-12-13,SCHISM,cache,3,15482.62,15305.25,1059.39,2650.52,14517.37,1.00,1.00,2.65,0.03,75.20,54.20,680.08,1518.67,1518.67,675.89,550.69,418.84,418.84,898.25,459.51,459.51,882.28,17954.74,9609.45,5239.85,832.23,206.42,2581.49,818.87,230.04,268.48,829.15,898.25,171.25,9556.58,845.99,6621.69,4769.09,9463.56,532.64,150.37,508.88,2592.23,5238.39,27074.72,439.20,11793.68,13424.12,16268.16,400.57,433.90,438.56,591.31
2013-12-14,SCHISM,cache,3,15728.08,15552.77,999.37,2809.62,14520.08,1.00,1.00,2.64,0.06,75.20,50.60,652.86,1478.57,1478.57,704.73,564.31,418.84,418.84,898.25,459.51,459.51,898.25,16978.88,8903.67,4658.27,687.31,197.96,2288.83,741.36,224.84,265.03,833.46,898.25,173.64,9345.35,826.68,6110.10,4489.45,9109.39,490.34,150.37,458.88,2298.11,4656.81,26271.51,439.20,11184.98,12786.87,15899.58,390.36,430.51,430.29,607.60
2013-12-15,SCHISM,cache,3,15939.80,15763.62,953.19,3600.60,13908.03,1.00,1.00,2.64,0.13,75.40,47.50,663.14,1494.50,1494.50,679.21,554.67,418.84,418.84,898.25,459.51,459.51,898.25,16367.10,8343.22,4160.13,534.95,184.72,2061.06,675.68,212.28,257.70,836.75,898.25,185.16,9000.68,808.17,5733.80,3942.58,8634.23,440.04,150.37,390.57,2069.82,4158.84,25859.59,439.20,10734.83,12172.36,15280.24,383.76,423.93,427.11,597.58
2013-12-16,SCHISM,cache,3,12920.62,12726.32,980.69,3786.50,10740.31,1.00,1.00,2.59,0.26,77.20,36.70,662.21,1497.89,1497.89,610.94,520.87,418.84,418.84,898.25,459.51,459.51,898.25,16145.84,8168.47,4006.16,491.18,178.86,1941.49,639.29,203.60,249.71,838.19,898.25,169.29,8529.70,790.88,5393.04,3602.93,8180.03,404.82,150.37,348.33,1950.48,4005.79,25808.14,439.20,10358.23,11673.31,14722.18,379.28,418.84,424.14,569.97
