datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu.1,uni,rsl,rsl.1,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2007-12-20,SCHISM,suisun,5,13173.84,12360.12,1478.93,7297.59,6447.41,0.0,0.0,2.74,-0.12,80.8,150.0,-757.77,-516.64,-516.64,435.81,273.65,240.85,240.85,822.57,192.1,192.1,835.31,14829.09,7480.91,3782.56,360.94,192.1,2208.11,752.31,291.3,258.99,683.37,817.02,205.99,9389.85,524.44,11037.91,4480.98,10104.91,392.91,192.1,306.77,2215.28,3782.0,24018.26,280.11,13174.04,13422.95,13484.02,398.02,282.48,341.92,312.35,2.18,2.56
2007-12-21,SCHISM,suisun,5,14150.56,13334.76,1504.57,7269.62,7393.63,0.0,0.0,2.44,-0.1,80.4,98.2,-893.68,-658.84,-658.84,465.22,282.7,254.46,254.46,826.89,192.1,192.1,844.35,14256.33,6998.79,3565.08,297.54,192.1,2045.29,727.71,293.67,259.85,692.08,819.49,212.93,9513.02,525.7,11109.85,4255.64,10136.03,395.04,192.1,294.74,2051.13,3563.77,23589.13,294.96,12960.95,13300.56,13150.91,402.91,301.83,355.81,351.75,2.16,2.31
2007-12-22,SCHISM,suisun,5,15685.57,14965.95,1501.48,7021.31,9220.02,0.0,0.0,2.19,-0.1,80.0,52.9,-892.81,-620.23,-620.23,463.32,288.51,245.17,245.17,839.21,192.1,192.1,853.58,13821.66,6587.41,3120.32,266.75,193.19,1926.43,715.71,288.94,262.01,700.58,819.49,212.93,9781.18,530.12,11211.55,4525.91,10222.62,387.59,192.1,273.87,1931.52,3120.32,23866.29,298.18,12795.28,13074.25,12789.23,404.61,314.5,362.01,321.79,2.16,2.05
2007-12-23,SCHISM,suisun,5,17209.43,16530.53,1489.93,5815.68,12106.87,0.0,0.0,1.97,-0.1,78.6,119.8,-657.01,47.16,47.16,441.1,291.73,240.63,240.63,824.63,197.75,197.75,858.3,13773.43,6329.88,2862.37,239.34,197.96,1856.54,705.35,292.38,265.03,708.87,836.13,212.93,10158.88,535.37,11333.24,4706.92,10384.3,373.53,191.45,259.64,1859.87,2862.94,24155.18,298.82,12732.38,12865.71,12523.12,408.22,320.07,365.42,345.13,2.18,1.84
2007-12-24,SCHISM,suisun,5,17918.27,17258.25,1466.7,4940.09,13646.57,0.0,0.0,1.82,-0.11,77.6,98.9,-699.4,5.75,5.75,434.53,304.41,249.92,249.92,819.49,201.87,201.87,853.17,13690.11,6069.13,2674.96,223.11,199.05,1723.33,670.28,299.47,266.54,717.36,825.45,212.93,10426.48,540.62,11451.23,4872.57,10553.79,367.77,184.5,259.42,1725.3,2674.58,23909.72,316.0,12691.67,12762.15,12307.62,405.25,334.64,375.02,366.06,2.18,1.69
2007-12-25,SCHISM,suisun,5,17471.71,16788.02,1447.55,5485.55,12784.59,0.0,0.0,1.72,-0.05,77.8,204.7,-444.41,387.03,387.03,437.71,343.2,254.46,254.46,819.49,207.73,207.73,840.86,13249.47,5695.68,2410.81,214.23,208.16,1589.27,647.2,288.29,269.77,730.19,819.49,212.93,10633.56,541.04,11516.3,5046.71,10681.13,363.93,171.25,272.14,1591.25,2410.61,23255.08,323.93,12636.8,12689.14,12059.79,403.97,337.0,381.84,389.5,2.23,1.58
2007-12-26,SCHISM,suisun,5,15808.24,15139.86,1429.58,5564.35,10987.68,0.0,0.0,1.7,0.03,77.2,197.5,-488.29,320.8,320.8,424.36,331.43,255.11,255.11,831.0,209.24,209.24,836.54,13122.9,5584.09,2260.2,216.18,192.1,1510.17,639.5,303.34,276.24,735.78,819.49,214.44,10833.44,551.95,11593.22,5089.94,10802.34,341.7,171.25,267.4,1511.36,2260.4,22591.02,334.64,12688.47,12708.16,12027.15,407.16,341.7,397.17,385.67,2.26,1.55
2007-12-27,SCHISM,suisun,5,14649.39,13947.0,1414.52,5962.15,9316.43,0.0,0.0,1.72,0.08,76.4,77.1,-708.23,34.99,34.99,438.77,375.87,256.62,256.62,846.81,209.03,209.03,839.21,13254.16,5455.46,2189.11,215.09,192.1,1377.36,623.46,306.34,277.31,752.1,819.49,222.68,10897.82,551.95,11617.49,5286.41,10871.18,344.91,167.33,286.78,1380.76,2188.72,22594.03,340.63,12540.98,12607.51,11854.34,414.38,357.52,402.48,432.63,2.3,1.51
2007-12-28,SCHISM,suisun,5,13857.0,13180.43,1401.46,5168.34,9176.75,0.0,0.0,1.87,0.14,76.8,21.0,-892.39,-230.76,-230.76,482.11,365.85,273.87,273.87,858.92,219.21,219.21,839.21,12717.24,4968.56,1582.15,212.93,192.1,1258.44,599.67,272.36,279.47,764.49,825.24,231.55,10932.3,549.85,11487.93,6705.16,10763.72,343.63,169.29,283.77,1259.44,1580.56,23367.44,343.2,12207.33,12270.31,11594.07,421.17,354.32,392.06,457.82,2.36,1.55
2007-12-29,SCHISM,suisun,5,13365.45,12678.19,1383.98,3048.98,10773.11,0.0,0.0,2.1,0.16,77.0,45.3,-882.04,-236.33,-236.33,478.32,448.51,279.47,279.47,858.92,225.27,225.27,854.81,14083.39,5344.2,1760.33,221.16,192.1,1236.55,592.35,277.96,284.85,772.12,852.35,233.71,10876.82,554.04,11454.12,7267.29,10823.7,328.0,171.25,272.57,1237.35,1759.15,23777.51,344.06,12521.1,12277.4,11991.29,428.81,357.52,401.63,482.32,2.44,1.76
2007-12-30,SCHISM,suisun,5,13107.59,12402.08,1369.71,2491.14,11062.04,0.0,0.0,2.4,0.17,75.6,113.0,-811.12,-117.53,-117.53,575.83,490.55,282.05,282.05,858.92,228.3,228.3,858.92,14215.57,5416.82,1816.72,224.41,192.1,1203.16,568.29,285.49,280.76,778.72,858.1,233.71,10848.64,554.46,11439.0,7474.38,10865.55,331.64,183.64,271.71,1203.97,1816.92,25046.51,359.02,12547.55,12473.41,12169.49,422.66,359.02,405.25,522.97,2.44,2.1
2007-12-31,SCHISM,suisun,5,13011.19,12283.59,1369.49,2489.34,11041.51,0.0,0.0,2.69,0.12,74.6,70.1,-779.73,-85.91,-85.91,642.83,536.0,296.03,296.03,858.92,232.2,232.2,862.81,13504.09,4962.71,1635.75,219.86,193.41,1108.75,530.12,280.97,281.83,791.5,858.92,233.71,10869.48,549.01,11296.32,9170.3,10809.86,344.48,188.2,272.14,1109.96,1635.55,24985.63,368.83,12317.91,12319.09,11927.49,405.25,371.39,399.51,592.14,2.39,2.48
2008-01-01,SCHISM,suisun,5,12909.03,12202.96,1360.12,2262.84,11276.63,0.0,0.0,2.94,-0.01,75.4,48.8,-680.88,-63.91,-63.91,674.85,553.83,313.0,313.0,858.92,233.93,233.93,876.75,12759.46,4498.66,1386.74,218.99,200.13,1012.45,495.4,272.14,281.19,796.03,858.92,233.71,10769.36,541.67,11007.04,9533.07,10659.23,339.56,176.9,267.83,1013.46,1387.34,23615.92,375.02,11979.95,12091.58,11497.11,390.36,378.0,394.4,606.14,2.26,2.76
2008-01-02,SCHISM,suisun,5,12775.69,12120.35,1350.08,2316.75,11206.27,0.0,0.0,3.2,-0.11,76.8,1.2,-601.55,50.6,50.6,672.36,537.68,337.0,337.0,872.04,242.36,242.36,878.59,13032.64,4787.78,1581.55,228.95,210.11,1005.13,483.8,278.82,278.82,801.38,858.92,233.71,10626.72,536.0,10955.0,8909.58,10729.7,335.93,186.02,262.44,1007.36,1580.36,24134.75,388.44,12013.45,12035.78,11582.01,385.03,378.0,394.19,583.57,2.21,2.99
2008-01-03,SCHISM,suisun,5,12926.93,11959.47,1326.11,2972.63,10666.25,0.0,0.0,3.41,-0.1,77.6,-3.4,-617.57,-57.99,-57.99,655.73,533.69,344.06,344.06,878.59,256.18,256.18,878.59,13669.56,5252.04,1900.61,235.88,212.93,1047.37,472.19,283.13,276.45,809.2,865.27,233.71,10581.53,537.68,11079.34,9161.62,10781.15,323.29,192.1,267.4,1049.2,1900.42,24475.84,399.08,12146.85,12075.69,11642.77,384.82,380.99,390.99,595.28,2.29,3.2
2008-01-04,SCHISM,suisun,5,13646.52,11780.59,1296.31,3623.17,8961.47,0.0,0.0,3.59,-0.01,77.4,46.1,-2312.09,-3211.02,-3211.02,625.13,521.92,379.28,379.28,877.16,395.25,395.25,881.26,14524.56,5956.14,1986.99,243.01,212.93,1222.68,456.13,279.68,294.74,818.05,872.45,233.71,10289.93,540.83,11042.17,8992.33,10708.66,309.35,192.1,255.32,1226.7,1986.02,24651.81,400.14,12047.79,12011.93,11726.73,413.32,382.05,366.91,587.55,2.42,3.47
2008-01-05,SCHISM,suisun,5,15626.07,12376.52,1377.76,3676.94,8223.08,0.0,0.0,3.82,0.09,76.8,45.7,-5058.11,-6040.61,-6040.61,634.29,533.9,439.41,439.41,866.3,624.5,624.5,885.35,13181.09,5387.23,2118.84,251.22,214.01,1117.84,433.9,258.56,295.82,819.49,873.47,248.2,10086.68,550.69,10759.44,7709.69,10401.45,314.28,203.39,260.93,1121.68,2118.25,22914.32,418.41,11849.42,11964.21,11681.45,411.62,386.1,368.83,592.98,2.43,3.69
2008-01-06,SCHISM,suisun,5,21387.73,17892.84,1551.55,4385.32,12790.53,0.0,0.0,4.02,0.16,73.6,54.9,-5708.53,-6661.43,-6661.43,717.78,598.41,506.14,506.14,858.71,1027.28,1027.28,923.4,12211.55,4931.83,1908.05,239.12,218.78,1039.26,412.68,249.71,292.16,835.72,865.07,268.48,10026.13,556.98,10657.69,7139.89,10262.12,310.42,205.77,257.26,1041.9,1907.85,21912.16,434.53,11654.31,11786.4,11182.26,404.82,391.85,372.67,644.08,2.47,3.84
2008-01-07,SCHISM,suisun,5,30780.44,27686.86,1725.3,3126.95,22663.47,0.0,0.0,4.23,0.06,70.0,81.0,-6634.32,-7564.09,-7564.09,834.29,706.8,638.46,638.46,783.67,1359.78,1359.78,952.38,10770.55,4033.46,1436.19,234.36,232.63,876.96,390.36,246.25,291.09,852.97,830.38,273.22,10008.93,570.6,10532.73,4261.74,10098.2,305.48,191.67,262.87,878.18,1435.59,20401.15,485.7,11237.94,11488.78,10663.51,386.31,402.48,380.77,746.52,2.38,3.99
2008-01-08,SCHISM,suisun,5,37444.55,34612.62,1899.05,3878.44,28241.08,0.0,0.0,4.16,0.04,67.0,18.2,-7205.87,-8119.04,-8119.04,881.26,815.99,700.17,700.17,679.63,1411.08,1411.08,1084.87,9005.71,2761.72,742.19,233.71,229.17,696.02,369.9,243.87,292.16,891.9,694.98,266.32,9960.73,566.41,10348.45,6172.78,9980.7,299.25,158.42,266.54,695.81,742.19,19017.84,547.75,10334.04,10836.85,9626.03,377.79,429.23,386.95,850.71,2.39,3.97
2008-01-09,SCHISM,suisun,5,37517.43,34787.58,2072.8,6783.67,27177.0,0.0,0.0,3.87,-0.05,65.2,12.7,-5616.85,-5579.76,-5579.76,750.86,696.44,857.28,857.28,622.83,1404.3,1404.3,1112.59,6334.89,1562.34,487.6,234.15,196.45,547.96,353.04,231.77,290.23,902.34,650.32,264.17,9881.85,556.77,10025.27,5777.31,9783.6,266.97,129.47,240.42,547.96,487.81,15655.41,517.08,9238.8,9905.1,8285.65,368.19,428.81,386.52,703.07,2.26,3.6
2008-01-10,SCHISM,suisun,5,33758.23,31195.63,2246.54,5839.68,27120.55,0.0,0.0,3.51,-0.09,64.8,10.7,-3033.84,-2626.54,-2626.54,742.19,657.81,714.67,714.67,589.22,1342.39,1342.39,1077.38,4885.74,1004.52,384.18,197.75,182.98,457.19,340.42,206.64,286.57,883.3,563.48,252.08,9759.28,534.32,9431.9,5428.43,9664.37,237.39,129.91,205.99,457.19,383.97,14531.21,503.4,7881.63,8774.53,6715.68,357.52,419.69,380.35,688.14,2.24,3.21
2008-01-11,SCHISM,suisun,5,30908.81,28512.43,2225.98,4809.14,25789.22,0.0,0.0,3.22,-0.0,63.8,16.9,-2519.53,-2099.26,-2099.26,715.08,631.17,608.23,608.23,643.67,1294.54,1294.54,1069.07,4494.24,755.61,331.43,173.42,184.07,410.13,326.29,193.84,280.54,809.82,625.13,227.87,9654.7,517.08,8707.45,5362.18,9492.1,224.62,150.37,196.45,410.13,331.43,14405.3,488.02,6752.22,7454.95,5533.03,342.56,405.67,375.44,642.21,2.27,2.9
2008-01-12,SCHISM,suisun,5,30106.33,27801.33,2052.62,4821.21,25836.3,0.0,0.0,2.89,0.03,61.6,28.8,-1472.64,-982.01,-982.01,680.25,599.04,564.52,564.52,658.85,1255.23,1255.23,942.39,4198.65,601.76,308.27,171.25,192.97,376.08,306.99,192.32,278.82,735.57,645.75,205.99,9574.21,511.19,8275.14,5613.04,9252.84,222.68,160.38,196.23,376.08,308.06,14424.41,479.16,5882.65,6436.39,4647.26,334.43,392.27,364.99,625.13,2.29,2.59
2008-01-13,SCHISM,suisun,5,29473.45,27311.01,1919.11,4819.99,25724.36,0.0,0.0,2.7,-0.13,61.0,41.8,-806.41,-171.65,-171.65,639.71,544.4,538.73,538.73,688.14,1204.77,1204.77,804.06,3542.59,483.8,291.09,171.25,198.4,356.03,296.68,191.67,279.47,680.88,663.01,194.71,9444.19,505.93,8129.55,6209.76,9030.73,226.36,150.37,193.41,356.24,290.87,13807.31,473.88,5210.55,5776.59,3949.84,321.15,376.08,359.44,583.15,2.16,2.35
2008-01-14,SCHISM,suisun,5,28950.96,26981.61,1489.43,4866.71,24965.99,0.0,0.0,2.61,-0.32,61.8,84.1,-523.59,93.26,93.26,621.79,568.08,537.47,537.47,720.47,1164.48,1164.48,751.28,2951.19,407.58,289.58,171.25,201.44,336.78,283.56,193.19,281.19,652.2,690.42,197.31,9208.11,503.61,8111.84,7067.68,8850.78,224.62,150.37,194.93,336.78,289.8,12418.45,472.61,4866.71,5362.72,3550.46,316.43,371.18,359.02,588.8,1.98,2.24
2008-01-15,SCHISM,suisun,5,28178.35,26432.42,1075.83,4831.18,23925.64,0.0,0.0,2.5,-0.26,63.2,292.0,-205.36,501.87,501.87,586.71,521.71,560.12,560.12,740.32,1111.78,1111.78,766.35,3701.89,421.6,314.07,173.86,194.27,319.22,276.24,195.58,272.14,652.61,714.05,202.09,8871.31,488.23,7508.11,7127.12,8446.21,217.69,151.02,186.02,319.22,313.64,13769.09,469.02,4201.61,4559.4,2963.73,304.2,363.71,357.52,559.49,2.06,2.17
2008-01-16,SCHISM,suisun,5,26582.09,25074.42,982.45,4227.32,23028.34,0.0,0.0,2.45,-0.07,65.0,119.8,-189.08,505.89,505.89,578.76,525.91,549.85,549.85,740.32,1063.19,1063.19,773.36,4357.26,488.44,323.08,176.9,197.31,303.34,272.79,204.26,266.75,662.18,720.88,206.86,8499.32,480.0,6835.2,5627.33,7859.82,206.21,171.25,180.81,303.34,323.08,15233.48,452.11,3811.28,3953.18,2734.41,272.36,357.52,344.27,554.88,2.23,2.16
2008-01-17,SCHISM,suisun,5,24984.01,23770.45,920.85,3789.81,21716.45,0.0,0.0,2.46,0.04,65.8,61.7,-336.9,355.67,355.67,595.49,526.34,551.32,551.32,757.47,1023.22,1023.22,767.38,4959.61,633.88,288.07,171.25,198.62,295.82,261.58,199.92,257.26,660.72,727.5,206.21,8022.0,476.42,6418.14,5708.51,7287.3,210.98,181.9,187.11,295.82,287.86,15539.03,443.43,3722.44,3692.92,2905.19,254.46,354.53,334.86,562.01,2.32,2.19
2008-01-18,SCHISM,suisun,5,23587.1,22566.39,872.51,4167.36,19801.7,0.0,0.0,2.49,-0.09,65.8,65.6,-424.96,272.15,272.15,578.55,501.93,545.44,545.44,760.16,983.97,983.97,764.49,5544.8,782.84,297.11,188.85,206.42,295.82,254.67,199.48,252.95,660.72,733.09,202.09,7464.13,469.87,6207.42,6947.26,6772.7,216.61,190.37,199.48,295.82,297.32,15774.99,441.95,3754.93,3651.59,2997.14,254.46,349.4,322.22,543.77,2.23,2.21
2008-01-19,SCHISM,suisun,5,22345.66,21399.11,840.67,4686.8,17903.22,0.0,0.0,2.58,-0.04,67.6,88.5,-507.81,188.69,188.69,565.15,489.07,543.14,543.14,760.98,956.26,956.26,773.77,5441.85,802.0,328.0,192.1,216.61,281.19,254.46,202.74,253.59,663.84,739.29,208.38,6915.79,466.28,6024.17,6546.69,6515.6,217.04,196.45,199.48,281.4,327.58,15478.01,444.49,3765.57,3665.43,3110.48,254.46,346.41,318.36,525.49,2.3,2.26
2008-01-20,SCHISM,suisun,5,21075.73,20156.72,859.21,4806.21,16376.14,0.0,0.0,2.74,0.14,66.6,79.3,-673.29,-6.74,-6.74,537.05,483.17,531.17,531.17,780.16,950.34,950.34,790.06,7478.97,1332.99,410.98,194.06,216.61,286.78,259.42,217.69,242.15,672.15,736.6,212.93,6521.68,438.56,5330.57,2870.94,5820.98,218.78,195.58,209.89,286.57,410.98,17880.65,437.08,4406.89,4406.7,3667.68,259.64,337.21,315.79,510.56,2.53,2.36
2008-01-21,SCHISM,suisun,5,19855.79,18956.05,886.48,4710.55,14926.4,0.0,0.0,2.68,0.04,64.6,88.4,-1016.92,-808.64,-808.64,546.28,481.27,522.13,522.13,795.21,955.64,955.64,781.61,6243.48,1044.13,363.5,212.93,221.81,287.21,254.46,218.99,247.55,680.67,740.32,216.18,6538.12,458.24,5442.4,2639.94,5798.97,227.87,212.28,217.48,287.0,363.71,16001.06,439.41,4381.06,4369.07,3997.05,260.5,337.64,313.21,513.3,2.4,2.39
2008-01-22,SCHISM,suisun,5,20033.66,18867.11,894.8,4962.3,13471.71,0.0,0.0,2.65,0.01,66.0,87.5,-2406.94,-2542.46,-2542.46,569.76,504.46,544.19,544.19,830.59,999.03,999.03,811.47,4371.1,772.74,370.54,212.93,235.88,282.7,254.46,219.21,249.06,680.67,752.1,237.61,6780.54,494.56,5449.29,2532.56,6123.58,230.68,202.3,218.34,282.7,370.11,15053.43,454.86,4366.48,4250.46,3879.86,254.46,338.28,310.42,539.15,2.3,2.39
2008-01-23,SCHISM,suisun,5,21472.89,19850.22,933.3,5254.6,13052.28,0.0,0.0,2.61,0.08,66.8,153.5,-3945.8,-4173.28,-4173.28,598.2,539.99,576.25,576.25,848.04,1075.96,1075.96,869.17,5717.18,866.5,392.91,212.93,239.77,281.19,254.46,225.92,251.44,685.03,800.35,241.28,6843.57,506.35,5111.82,2166.22,6013.2,239.12,205.99,230.68,280.97,392.91,16708.4,458.67,4379.4,4273.94,3735.33,254.46,337.0,302.69,571.85,2.37,2.29
2008-01-24,SCHISM,suisun,5,22884.19,20664.57,1319.02,5702.36,13190.85,0.0,0.0,2.44,0.11,66.4,42.7,-5267.29,-5468.79,-5468.79,645.95,533.69,633.46,633.46,859.33,1087.5,1087.5,952.59,7129.42,1029.51,311.07,229.82,244.74,282.7,254.46,231.33,254.03,699.34,852.97,255.11,6823.1,483.38,4893.79,5878.68,5671.28,241.71,212.93,236.74,282.7,311.07,17626.78,468.6,4310.35,4245.47,3547.84,255.11,345.98,307.42,633.67,2.43,2.08
2008-01-25,SCHISM,suisun,5,23625.43,21406.49,1825.74,4513.22,15078.33,0.0,0.0,2.28,-0.05,65.2,27.8,-5831.82,-6252.82,-6252.82,715.91,653.45,740.32,740.32,847.63,1047.58,1047.58,1005.13,6532.58,781.61,313.43,233.71,262.23,285.71,254.46,233.5,257.7,720.67,860.76,276.02,6741.88,507.4,4966.55,6325.76,5763.41,249.49,213.79,244.31,285.71,314.07,16134.99,513.3,4223.08,4173.1,3650.28,273.65,379.71,325.65,691.46,2.29,1.91
2008-01-26,SCHISM,suisun,5,25040.26,22098.78,2850.33,3222.44,18224.44,0.0,0.0,2.14,-0.25,65.4,14.2,-6429.52,-6721.53,-6721.53,829.15,719.64,794.18,794.18,713.01,1075.96,1075.96,1086.89,4988.11,564.1,365.85,233.71,272.36,279.04,254.46,238.04,262.87,742.19,792.12,293.88,6707.66,548.17,4854.63,4809.4,5907.69,252.08,233.71,242.15,279.04,365.85,14843.5,532.85,3998.17,4065.57,3353.97,280.11,406.95,330.79,776.45,2.13,1.78
2008-01-27,SCHISM,suisun,5,29602.67,22695.6,4023.17,5135.2,22574.83,0.0,0.0,2.09,-0.25,61.2,119.6,-5796.21,-6116.54,-6116.54,786.97,701.62,827.5,827.5,480.85,1072.31,1072.31,1123.91,5117.47,523.18,320.5,247.98,297.54,278.82,265.68,246.68,270.63,842.71,475.15,285.28,6671.11,533.69,4484.11,3873.71,5831.44,256.18,233.71,256.18,278.82,320.5,14097.04,543.98,3921.56,3896.62,3126.37,277.1,416.29,335.93,737.02,2.13,1.73
2008-01-28,SCHISM,suisun,5,33693.37,26577.81,4289.0,6862.76,26132.2,0.0,0.0,2.11,-0.51,59.8,133.2,-4854.21,-5043.16,-5043.16,656.98,640.54,788.2,788.2,422.87,1158.43,1158.43,914.4,2747.4,379.07,323.29,262.66,325.0,275.16,265.24,249.49,274.73,735.78,425.84,278.82,6596.16,557.19,4760.11,1682.14,5821.16,271.93,233.5,270.85,275.16,322.86,11907.51,547.54,3379.57,3701.14,2681.85,275.16,390.57,323.93,622.0,1.88,1.71
2008-01-29,SCHISM,suisun,5,40543.07,35138.1,4127.13,6809.45,34061.48,0.0,0.0,2.28,-0.75,59.0,79.4,-3719.87,-3941.33,-3941.33,572.06,573.11,703.07,703.07,446.18,1159.24,1159.24,932.38,1682.14,321.36,326.5,288.94,336.57,275.16,275.16,254.46,292.16,520.24,430.51,275.16,6606.69,568.29,4724.71,1606.88,5890.04,276.24,182.77,280.33,275.16,326.5,9378.25,541.25,3059.91,3517.46,2151.08,275.16,383.54,331.22,551.11,1.65,1.87
2008-01-30,SCHISM,suisun,5,45049.5,40138.84,4340.91,6623.83,39569.74,0.0,0.0,2.48,-0.7,59.8,78.1,-3118.73,-3107.9,-3107.9,573.11,552.16,641.58,641.58,443.43,1106.32,1106.32,852.76,1389.94,307.42,343.84,290.01,258.34,275.16,275.16,245.82,297.54,441.31,439.83,275.16,6624.36,564.1,4503.08,1286.33,5783.63,273.0,129.47,262.23,275.16,343.84,8868.53,527.39,2707.47,3153.42,1668.72,275.16,360.3,327.36,560.75,1.66,2.11
2008-01-31,SCHISM,suisun,5,45019.8,40293.65,4481.56,7431.05,39793.83,0.0,0.0,2.86,-0.53,60.2,97.9,-2178.59,-2142.31,-2142.31,553.0,536.84,625.13,625.13,441.31,779.96,779.96,850.09,1872.22,313.21,322.43,233.06,193.19,275.16,275.16,211.63,303.77,469.66,431.99,267.4,6589.91,539.36,4016.37,1281.92,5321.85,246.47,111.85,218.99,275.16,322.0,10334.9,515.4,2142.15,2482.02,1264.46,275.16,352.61,322.86,532.22,1.88,2.48
2008-02-01,SCHISM,suisun,5,45661.07,40463.27,3994.91,8239.49,38662.85,0.0,0.0,3.51,-0.37,60.2,134.4,-2619.24,-2325.1,-2325.1,540.62,533.9,621.16,621.16,434.53,647.83,647.83,690.21,2189.3,318.79,264.81,183.2,186.02,275.16,272.14,190.15,290.66,464.38,418.84,223.97,6394.88,519.61,3603.3,983.36,4849.14,219.86,116.42,186.24,275.16,264.6,9950.74,502.14,1858.11,1954.58,1104.5,275.16,342.13,320.29,537.47,1.99,3.2
2008-02-02,SCHISM,suisun,5,44483.38,39139.45,3698.41,8228.73,37447.53,0.0,0.0,4.37,-0.23,60.6,90.1,-2415.43,-2291.63,-2291.63,520.66,518.14,614.28,614.28,482.54,640.75,640.75,626.17,2299.85,335.71,228.09,171.25,188.63,274.73,258.77,193.62,289.8,456.55,447.67,202.09,6197.37,500.88,3204.07,934.42,4273.57,216.39,144.27,181.68,274.73,228.09,10278.77,482.54,1651.15,1679.18,1024.43,275.16,344.7,321.36,526.76,2.14,3.98
2008-02-03,SCHISM,suisun,5,43403.7,37374.05,3430.58,8270.13,35494.8,0.0,0.0,5.29,-0.13,58.2,235.4,-2833.95,-2690.0,-2690.0,529.28,514.14,594.65,594.65,574.99,644.5,644.5,580.22,2315.11,354.32,233.28,173.42,208.38,268.05,258.13,209.46,269.99,450.21,544.19,203.39,5966.05,452.75,2857.42,910.32,3766.88,208.81,150.37,185.59,268.05,233.06,10029.23,467.12,1565.11,1543.11,1088.51,275.16,344.27,331.64,529.49,2.19,4.78
2008-02-04,SCHISM,suisun,5,42621.73,37064.08,3084.89,7742.69,35050.62,0.0,0.0,5.78,-0.27,57.6,78.6,-2834.7,-2567.11,-2567.11,554.04,502.14,591.1,591.1,637.21,624.08,624.08,704.11,1425.04,291.95,296.68,185.81,222.46,261.36,255.32,220.29,276.02,461.2,629.92,226.57,5579.2,494.13,2691.98,1429.62,3757.92,216.18,150.37,200.35,261.36,296.68,7925.57,445.97,1542.52,1567.29,1078.59,271.28,344.06,319.22,538.73,2.03,5.34
2008-02-05,SCHISM,suisun,5,41982.68,37080.39,3018.94,7103.64,35207.74,0.0,0.0,5.69,-0.32,58.0,44.3,-2645.94,-2152.02,-2152.02,581.69,517.93,571.43,571.43,654.9,563.27,563.27,844.35,1326.39,290.01,359.44,194.49,238.04,254.46,255.54,205.12,280.97,510.98,643.04,231.12,4829.91,485.49,2446.05,1326.79,3526.28,227.01,150.37,212.06,254.46,359.02,7200.33,445.76,1434.0,1566.7,1009.4,258.34,346.41,313.85,548.38,2.01,5.29
2008-02-06,SCHISM,suisun,5,42074.77,37585.06,3197.11,6994.23,36235.09,0.0,0.0,5.25,-0.25,56.8,41.6,-2000.96,-1518.89,-1518.89,575.83,518.98,553.83,553.83,612.82,509.51,509.51,840.65,1378.56,303.77,342.56,198.18,229.6,254.46,255.32,209.24,275.37,575.41,612.82,213.79,4337.87,459.94,2158.84,1675.63,3180.26,222.03,150.37,207.51,254.46,342.77,7592.64,438.77,1310.37,1407.29,917.27,258.13,342.77,309.35,548.17,2.08,4.91
2008-02-07,SCHISM,suisun,5,41874.45,37695.96,3324.32,6943.15,36894.26,0.0,0.0,4.49,-0.26,54.2,34.0,-1327.37,-742.43,-742.43,567.67,518.98,546.7,546.7,594.65,489.92,489.92,806.73,1044.13,290.01,326.72,196.45,220.73,254.46,254.46,203.82,275.81,638.25,596.74,209.24,3947.6,451.05,2019.37,1739.48,3046.83,219.43,150.37,204.69,254.46,326.72,7162.94,438.35,1203.36,1302.36,826.48,257.48,341.28,304.2,537.89,2.06,4.12
2008-02-08,SCHISM,suisun,5,39522.59,35620.15,3295.0,6969.39,35060.34,0.0,0.0,3.63,-0.37,57.0,36.5,-751.36,-120.97,-120.97,560.96,505.93,547.33,547.33,477.89,470.08,470.08,777.28,611.36,270.2,315.14,192.1,216.18,254.46,254.46,193.62,277.53,657.4,489.5,201.87,3661.13,453.8,1949.5,1316.58,3050.24,213.36,150.37,203.82,254.46,315.14,6670.75,433.9,1127.14,1242.37,738.88,254.46,334.43,302.69,524.65,1.98,3.22
2008-02-09,SCHISM,suisun,5,35853.57,32210.92,3247.45,6852.6,31629.23,0.0,0.0,2.88,-0.37,59.0,32.3,-586.89,45.66,45.66,524.86,488.44,541.25,541.25,547.33,445.34,445.34,611.36,509.09,257.48,281.62,192.1,221.38,254.46,254.46,190.37,280.33,622.41,505.3,190.8,3486.87,452.96,1901.98,1375.76,3065.41,212.93,150.37,200.13,254.46,281.19,7531.59,428.39,1082.64,1213.63,680.25,254.46,328.65,301.83,502.14,2.0,2.41
